Book,Chapter,Verse,Ref,Indonesian,Subheading
Matius,9,33,Matius 9:33,"Setelah setan itu diusir, orang bisu itu dapat berbicara lagi. Orang banyak pun menjadi heran, lalu mereka berkata, “Belum pernah terlihat hal yang demikian ini di Israil.”",
Matius,9,34,Matius 9:34,"Tetapi, orang-orang dari mazhab Farisi berkata, “Ia mengusir setan dengan kuasa pemimpin para setan.”",
Matius,9,35,Matius 9:35,"Kemudian, Isa pergi ke semua kota dan desa sambil mengajar di rumah-rumah ibadah mereka, memberitakan Injil Kerajaan Surga, dan menyembuhkan segala penyakit serta kelemahan.",Belas Kasihan Isa terhadap Orang Banyak
Matius,9,36,Matius 9:36,"Ketika Isa melihat orang banyak itu, Ia merasa kasihan kepada mereka sebab mereka lelah dan terlantar, seperti domba yang tak bergembala.",
Matius,9,37,Matius 9:37,"Kemudian, Ia bersabda kepada para pengikut-Nya, “Tuaian memang banyak, tetapi penuainya hanya sedikit.",
Matius,9,38,Matius 9:38,"Sebab itu, mintalah kepada Sang Tuan pemilik tuaian supaya Ia mengutus para penuai untuk menuai tuaian-Nya.”",
Matius,10,1,Matius 10:1,"Isa memanggil kedua belas pengikut-Nya, lalu memberikan kepada mereka wewenang untuk mengusir setan-setan dan menyembuhkan segala penyakit serta segala kelemahan.",Isa Memanggil Kedua Belas Rasul
Matius,10,2,Matius 10:2,"Inilah nama kedua belas rasul itu: Simon, yang disebut Petrus, dan Andreas, saudaranya; Yakub bin Zabdi, dan Yahya, saudaranya;",
Matius,10,3,Matius 10:3,"Filipus dan Bartolomeus; Tomas dan Matius, pemungut cukai; Yakub bin Alpius, dan Tadeus;",
Matius,10,4,Matius 10:4,"Simon orang Zelot, dan Yudas Iskariot, yaitu orang yang mengkhianati Isa.",
Matius,10,5,Matius 10:5,"Kemudian, Isa mengutus kedua belas pengikut-Nya itu. Ia berpesan kepada mereka, sabda-Nya, “Jangan pergi ke wilayah orang-orang bukan Yahudi atau ke kota orang Samaria,",Isa Mengutus Kedua Belas Rasul
Matius,10,6,Matius 10:6,tetapi pergilah kepada domba-domba yang hilang dari antara bani Israil.,
Matius,10,7,Matius 10:7,"Pergilah dan beritakanlah kepada mereka, ‘Kerajaan Surga sudah dekat.’",
Matius,10,8,Matius 10:8,"Sembuhkanlah orang sakit, hidupkanlah orang mati, tahirkan orang yang najis karena penyakit kusta, dan usirlah setan-setan. Kamu menerima dengan cuma-cuma karena itu berilah dengan cuma-cuma pula.",
Matius,10,9,Matius 10:9,"Jangan bawa emas, perak, atau tembaga dalam ikat pinggangmu.",
Matius,10,10,Matius 10:10,"Jangan bawa tempat bekal dalam perjalananmu, dan juga jangan kenakan dua rangkap pakaian, alas kaki, atau tongkat karena setiap orang yang bekerja patut mendapatkan nafkahnya.",
Matius,10,11,Matius 10:11,"Jika kamu masuk ke suatu kota atau desa, carilah di sana orang yang mau menerima kamu, lalu tinggallah di situ sampai kamu pergi dari tempat itu.",
Matius,10,12,Matius 10:12,"Ketika kamu masuk ke sebuah rumah, ucapkanlah salam padanya.",
Matius,10,13,Matius 10:13,"Jika penghuni rumah itu mau menerima kamu, maka sejahtera yang berasal darimu akan turun ke atasnya. Tetapi, jika tidak, maka sejahtera itu akan kembali kepadamu.",
Matius,10,14,Matius 10:14,"Jika ada orang yang tidak mau menerima kamu dan tidak mendengarkan perkataanmu, kebaskanlah debu dari kakimu ketika kamu pergi dari rumah atau kota itu.",
Matius,10,15,Matius 10:15,"Sesungguhnya, Aku berkata kepadamu, pada hari kiamat, azab atas Sodom dan Gomora akan lebih ringan daripada azab atas kota itu.”",
Matius,10,16,Matius 10:16,"“Lihat, Aku mengutus kamu seperti domba ke tengah-tengah serigala. Sebab itu, hendaklah kamu cerdik seperti ular dan tulus seperti merpati.",Penganiayaan yang Akan Datang dan Pengakuan akan Isa
Matius,10,17,Matius 10:17,"Waspadalah, karena orang-orang akan menyerahkan kamu ke Mahkamah-mahkamah Agama, dan kamu akan disesah di rumah-rumah ibadah mereka.",
Matius,10,18,Matius 10:18,"Karena Aku, kamu akan digiring ke hadapan para penguasa serta para raja untuk memberi kesaksian di hadapan mereka dan bangsa-bangsa lain.",
Matius,10,19,Matius 10:19,"Apabila mereka menyerahkan kamu, janganlah khawatir mengenai bagaimana atau apa yang akan kamu katakan karena pada waktu itu juga akan dikaruniakan kepadamu apa yang sepatutnya kamu katakan.",
Matius,10,20,Matius 10:20,"Sebab bukan kamu lagi yang berkata-kata, melainkan Ruh Bapamu yang ada di dalam kamu.",
Matius,10,21,Matius 10:21,"Orang akan menyerahkan saudaranya sendiri untuk dibunuh, dan ayah akan menyerahkan anaknya. Anak-anak pun akan melawan orang tuanya, bahkan akan menjatuhkan hukuman mati atas mereka.",
Matius,10,22,Matius 10:22,"Kamu akan dibenci oleh semua orang karena nama-Ku, tetapi siapa yang bertahan sampai kesudahannya akan diselamatkan.",
Matius,10,23,Matius 10:23,"Apabila kamu dianiaya di salah satu kota, larilah ke kota yang lain. Karena sesungguhnya Aku berkata kepadamu, sebelum kamu selesai menjelajahi semua kota lainnya di Israil, Anak Manusia sudah datang.",
Matius,10,24,Matius 10:24,"Seorang murid tidak akan lebih daripada gurunya, dan seorang hamba tidak akan lebih daripada tuannya.",
Matius,10,25,Matius 10:25,"Cukuplah bagi seorang murid apabila ia menjadi sama dengan gurunya, dan bagi seorang hamba apabila ia menjadi sama dengan tuannya. Jadi, jika kepala keluarga mendapat julukan Baalzebul, apalagi anggota-anggota keluarganya!",
Matius,10,26,Matius 10:26,"Sebab itu, janganlah kamu takut kepada mereka. Karena apa yang tertutup akan dinyatakan, dan apa yang tersembunyi akan diketahui orang.",
Matius,10,27,Matius 10:27,"Katakanlah di tempat terang apa yang Kukatakan kepadamu di tempat gelap, dan serukanlah dari sotoh rumahmu apa yang dibisikkan di telingamu.",
Matius,10,28,Matius 10:28,"Janganlah takut kepada mereka yang dapat membunuh tubuh, tetapi tidak mampu membunuh jiwa. Hendaklah kamu lebih takut kepada Dia, yang dapat membinasakan, baik jiwa maupun tubuh, di neraka jahanam.",
Matius,10,29,Matius 10:29,"Bukankah burung pipit dijual orang dengan harga seduit untuk dua ekor? Meskipun demikian, tidak seekor pun dari burung-burung itu akan jatuh ke tanah jika Bapamu tidak menghendakinya.",
Matius,10,30,Matius 10:30,Rambut di kepalamu pun semuanya terhitung.,
Matius,10,31,Matius 10:31,"Sebab itu, janganlah kamu takut karena kamu lebih bernilai daripada banyak burung pipit.",
Matius,10,32,Matius 10:32,"Siapa mengakui Aku di hadapan manusia, Aku pun akan mengakuinya di hadapan Bapa-Ku yang di surga.",
Matius,10,33,Matius 10:33,"Tetapi, siapa menyangkal Aku di hadapan manusia, Aku pun akan menyangkalnya di hadapan Bapa-Ku yang di surga.”",
Matius,10,34,Matius 10:34,"“Jangan menyangka bahwa Aku datang ke bumi untuk membawa damai. Aku datang bukan membawa damai, melainkan pedang.",Isa Membawa Pemisahan; Bagaimana Mengikut Isa
Matius,10,35,Matius 10:35,"Karena kedatangan-Ku ini akan memisahkan anak laki-laki dari ayahnya, anak perempuan dari ibunya, dan menantu perempuan dari mertuanya.",
Matius,10,36,Matius 10:36,Anggota keluarga sendiri akan menjadi musuhnya.,
Matius,10,37,Matius 10:37,"Siapa lebih mengasihi ayahnya atau ibunya daripada Aku, ia tidak layak bagi-Ku. Demikian pula orang yang lebih mengasihi anaknya laki-laki atau anaknya perempuan daripada Aku, ia tidak layak bagi-Ku.",
Matius,10,38,Matius 10:38,"Siapa tidak memikul salibnya serta mengikut Aku, ia tidak layak bagi-Ku.",
Matius,10,39,Matius 10:39,"Siapa berusaha mempertahankan nyawanya, ia akan kehilangan nyawanya, dan siapa kehilangan nyawanya karena Aku, ia akan mendapatkannya.",
Matius,10,40,Matius 10:40,"Siapa menyambut kamu, ia menyambut Aku, dan siapa menyambut Aku, ia menyambut Dia yang mengutus Aku.",
Matius,10,41,Matius 10:41,"Siapa menyambut seorang nabi karena kenabiannya, ia akan mendapat pahala nabi, dan siapa menyambut seorang yang saleh karena kesalehannya, ia akan mendapat pahala orang saleh.",
Matius,10,42,Matius 10:42,"Siapa memberi minum—meskipun hanya secangkir air sejuk—kepada salah seorang yang kecil ini karena ia pengikut-Ku, sesungguhnya Aku berkata kepadamu, sekali-kali ia tidak akan kehilangan pahalanya.”",
Matius,11,1,Matius 11:1,"Setelah Isa selesai menyampaikan pesan-Nya kepada kedua belas pengikut-Nya itu, Ia pergi dari situ untuk mengajar dan mengabarkan Injil di kota-kota lainnya.",Isa dan Nabi Yahya
Matius,11,2,Matius 11:2,"Di dalam penjara, Yahya mendengar segala sesuatu yang dilakukan oleh Al-Masih. Lalu, ia mengutus para pengikutnya",Isa dan Nabi Yahya
Matius,11,3,Matius 11:3,"untuk bertanya kepada Isa, “Engkaukah yang akan datang itu, atau kami masih harus menunggu yang lain?”",
Matius,11,4,Matius 11:4,"Sabda Isa kepada mereka, “Pergi dan beritahukanlah kepada Yahya segala sesuatu yang telah kamu dengar dan kamu lihat:",
Matius,11,5,Matius 11:5,"Orang buta dapat melihat, orang lumpuh dapat berjalan, orang kusta menjadi tahir karena sembuh, orang tuli dapat mendengar, orang mati dihidupkan kembali, dan Injil diberitakan kepada orang-orang miskin.",
Matius,11,6,Matius 11:6,Berbahagialah orang yang tidak meragukan Aku.”,
Matius,11,7,Matius 11:7,"Setelah para utusan Yahya itu pergi, mulailah Isa berbicara tentang Yahya kepada orang banyak itu, sabda-Nya, “Untuk melihat apa kamu pergi ke padang belantara? Untuk melihat serumpun bambu yang bergoyang-goyang karena ditiup angin?",
Matius,11,8,Matius 11:8,"Lalu, untuk melihat apa maksud kepergianmu itu? Untuk melihat orang yang berpakaian indahkah? Orang yang berpakaian demikian itu di istana-istana raja tempatnya.",
Matius,11,9,Matius 11:9,"Jadi, untuk apa kamu pergi ke sana? Untuk melihat seorang nabikah? Benar, dan Aku berkata kepadamu, ia bahkan lebih daripada sekadar seorang nabi.",
Matius,11,10,Matius 11:10,"Mengenai dia tertulis dalam Kitab Suci, ‘Lihat, Aku menyuruh utusan-Ku mendahului Engkau, dialah yang akan mempersiapkan jalan bagi-Mu.’",
Matius,11,11,Matius 11:11,"Sesungguhnya, Aku berkata kepadamu, di antara mereka yang dilahirkan perempuan, belum pernah tampil seorang pun yang lebih besar daripada Yahya. Meskipun demikian, orang yang terkecil dalam Kerajaan Surga lebih besar daripadanya.",
Matius,11,12,Matius 11:12,"Sejak kedatangan Yahya hingga sekarang ini, Kerajaan Surga menjadi sasaran tindak kekerasan, dan orang-orang yang bertindak demikian itu berusaha menguasainya.",
Matius,11,13,Matius 11:13,"Karena para nabi dan Kitab Suci Taurat bernubuat sampai datangnya Yahya,",
Matius,11,14,Matius 11:14,"dan jika kamu mau menerimanya, dialah Ilyas, nabi yang akan datang itu.",
Matius,11,15,Matius 11:15,"Siapa bertelinga, dengarlah!",
Matius,11,16,Matius 11:16,"Dengan apakah generasi ini akan Kusamakan? Mereka ini seperti anak-anak yang duduk-duduk di pasar dan berseru kepada kawan-kawan mereka,",
Matius,11,17,Matius 11:17,"‘Kami meniup seruling untukmu, tetapi kamu tidak menari; kami melantunkan nyanyian ratapan, tetapi kamu tidak berduka.’",
Matius,11,18,Matius 11:18,"Karena Yahya datang, ia tidak makan dan minum, lalu kata mereka, ‘Ia kerasukan setan.’",
Matius,11,19,Matius 11:19,"Datang pula Anak Manusia, Ia makan dan minum, lalu kata mereka, ‘Lihatlah si rakus, peminum anggur, sahabat para pemungut cukai serta para pendosa.’ Namun, hikmah terbukti benar melalui perbuatan-perbuatannya.”",
Matius,11,20,Matius 11:20,"Kemudian, mulailah Isa mencela kota-kota yang tidak bertobat, padahal di tempat-tempat itu Ia banyak melakukan mukjizat,",Isa Mengecam Beberapa Kota
Matius,11,21,Matius 11:21,"“Celakalah engkau, hai Khorazim! Celakalah engkau, hai Baitsaida! Karena seandainya mukjizat yang terjadi di antaramu terjadi juga di Tirus dan Sidon, maka sudah sejak lama penduduk kota itu bertobat serta berkabung dengan memakai kain karung dan duduk dalam debu.",
Matius,11,22,Matius 11:22,"Sebab itu, Aku berkata kepadamu, pada hari kiamat, azab untuk Kota Tirus dan Sidon akan lebih ringan daripada azab yang akan kamu terima.",
Matius,11,23,Matius 11:23,"Demikian pula engkau, hai Kapernaum! Akankah engkau ditinggikan sampai ke langit? Tidak, engkau bahkan akan diturunkan sampai ke alam maut. Karena apabila mukjizat yang terjadi di antaramu terjadi pula di Sodom, tentu kota itu akan tetap ada sampai hari ini.",
Matius,11,24,Matius 11:24,"Sebab itu, Aku berkata kepadamu, pada hari kiamat, azab untuk Kota Sodom akan lebih ringan daripada azab yang akan kamu terima.”",
Matius,11,25,Matius 11:25,"Pada waktu itu Isa memanjatkan syukur, “Ya Bapa, ya Penguasa langit dan bumi, Aku memuji Engkau sebab Engkau menyembunyikan semua ini dari orang-orang yang berakal dan bijaksana, tetapi menyatakannya kepada orang-orang kecil.",Ajakan Penyelamat
Matius,11,26,Matius 11:26,"Memang itulah yang berkenan kepada-Mu, Ya Bapa.",
Matius,11,27,Matius 11:27,"Segala sesuatu telah diserahkan kepada-Ku oleh Bapa-Ku. Tidak seorang pun yang mengenal siapa Sang Anak, kecuali Sang Bapa, dan tidak ada seorang pun yang mengenal siapa Sang Bapa, kecuali Sang Anak dan orang-orang yang kepadanya Sang Anak berkenan menyatakannya.",
Matius,11,28,Matius 11:28,"Marilah kepada-Ku, hai kamu semua yang lelah dan menanggung beban berat, Aku akan memberikan kelegaan bagimu.",
Matius,11,29,Matius 11:29,"Terimalah kuk dari-Ku dan belajarlah pada-Ku karena Aku lemah lembut serta rendah hati, dan jiwamu pun akan mendapat kelegaan.",
Matius,11,30,Matius 11:30,Karena kuk dari-Ku menyenangkan dan beban-Ku pun ringan.”,
Matius,12,1,Matius 12:1,"Pada suatu hari, yaitu hari Sabat, Isa dan para pengikut-Nya melewati ladang-ladang gandum. Karena merasa lapar, para pengikut-Nya memetik bulir-bulir gandum serta memakannya.",Pengikut-Pengikut Isa Memetik Gandum pada Hari Sabat
Matius,12,2,Matius 12:2,"Hal itu terlihat oleh orang-orang dari mazhab Farisi. Lalu, kata mereka kepada-Nya, “Lihat, para pengikut-Mu berbuat sesuatu yang haram dilakukan pada hari Sabat.”",
Matius,12,3,Matius 12:3,"Sabda Isa kepada mereka, “Belum pernahkah kamu baca apa yang dilakukan oleh Daud ketika ia dan orang-orang yang menyertainya kelaparan?",
Matius,12,4,Matius 12:4,"Ia masuk ke dalam Kemah Suci Allah, lalu memakan roti persembahan yang haram hukumnya jika dimakan, baik olehnya maupun oleh orang-orang yang menyertainya, karena hanya para imam sajalah yang diperbolehkan makan roti itu.",
Matius,12,5,Matius 12:5,"Belum pernah jugakah kamu baca dalam Kitab Suci bahwa pada hari Sabat para imam di Bait Allah senantiasa melanggar kesucian Sabat, tetapi tidak dipersalahkan?",
Matius,12,6,Matius 12:6,"Aku berkata kepadamu, di sini ada yang lebih akbar daripada Bait Allah.",
Matius,12,7,Matius 12:7,"Lagi pula, jika kamu mengerti arti firman ini, ‘Aku menghendaki belas kasihan dan bukan persembahan,’ tentu kamu tidak akan menyalahkan orang-orang yang tidak bersalah.",
Matius,12,8,Matius 12:8,Karena Anak Manusia adalah Tuan atas hari Sabat.”,
Matius,12,9,Matius 12:9,"Setelah pergi dari sana, masuklah Isa ke salah satu rumah ibadah mereka.",Isa Menyembuhkan Orang pada Hari Sabat
Matius,12,10,Matius 12:10,"Di situ ada seorang laki-laki yang salah satu tangannya lumpuh. Lalu, mereka bertanya kepada-Nya, “Bolehkah menyembuhkan orang pada hari Sabat?” Mereka bermaksud hendak mempersalahkan-Nya.",
Matius,12,11,Matius 12:11,"Bersabdalah Isa kepada mereka, “Jikalau salah seorang dari antara kamu ada yang memelihara seekor domba, lalu pada hari Sabat binatang itu jatuh ke dalam lubang, tentu ia akan berusaha untuk menangkap binatang itu dan mengangkatnya, bukan?",
Matius,12,12,Matius 12:12,"Apalagi manusia, yang lebih berharga daripada domba! Sebab itu, tidaklah haram hukumnya jika kamu berbuat kebaikan pada hari Sabat.”",
Matius,12,13,Matius 12:13,"Kemudian, Ia bersabda kepada orang itu, “Ulurkanlah tanganmu!” Orang itu mengulurkan tangannya dan sembuhlah tangannya, sama seperti tangannya yang satu lagi.",
Matius,12,14,Matius 12:14,"Orang-orang dari mazhab Farisi itu keluar, lalu mereka bermufakat untuk mengadakan perlawanan terhadap Isa dan mencari cara untuk dapat membinasakan-Nya.",
Matius,12,15,Matius 12:15,"Tetapi, karena Isa mengetahui hal itu, menyingkirlah Ia dari situ.",
Matius,12,16,Matius 12:16,(12-15b) Banyak orang mengikuti Dia dan semuanya disembuhkan oleh-Nya. (12-16) Kepada mereka Isa berpesan supaya mereka tidak memberitahukan siapa diri-Nya.,Isa Hamba Allah
Matius,12,17,Matius 12:17,"Dengan demikian, genaplah firman yang disampaikan melalui Nabi Yesaya,",
Matius,12,18,Matius 12:18,"“Inilah Hamba pilihan-Ku, yaitu orang yang Kukasihi, yang berkenan di hati-Ku. Aku akan menaruh Ruh-Ku pada-Nya, dan Ia akan mengabarkan hukum kepada bangsa-bangsa.",
Matius,12,19,Matius 12:19,Ia tidak akan bertengkar atau berteriak; bahkan suara-Nya pun tidak akan terdengar di jalan-jalan.,
Matius,12,20,Matius 12:20,"Buluh yang terkulai tidak akan dipatahkan-Nya, dan sumbu yang hampir padam pun tidak akan dipadamkan-Nya, sampai keadilan dapat Ia tegakkan.",
Matius,12,21,Matius 12:21,Kepada nama-Nyalah bangsa-bangsa akan berharap.”,
Matius,12,22,Matius 12:22,"Kemudian, dibawalah kepada Isa seorang yang bisu dan buta karena dibelenggu setan, lalu disembuhkan-Nya sehingga orang bisu itu dapat berbicara serta melihat.",Isa dan Baalzebul
Matius,12,23,Matius 12:23,"Orang banyak itu tercengang, lalu berkata, “Diakah Anak Daud itu?”",
Matius,12,24,Matius 12:24,"Tetapi, ketika orang-orang dari mazhab Farisi mendengar hal itu, mereka berkata, “Orang ini mengusir setan-setan dengan kuasa Baalzebul, pemimpin para setan.”",
Matius,12,25,Matius 12:25,"Isa mengetahui pikiran mereka. Oleh karena itu, bersabdalah Ia kepada mereka, “Setiap kerajaan yang warganya saling berselisih tentunya akan runtuh, dan setiap kota atau rumah tangga yang penduduk atau anggotanya saling berselisih tentu tidak akan berdiri kokoh.",
Matius,12,26,Matius 12:26,"Jika setan mengusir setan, berarti mereka saling berselisih; bagaimana mungkin kerajaannya akan berdiri kokoh?",
Matius,12,27,Matius 12:27,"Lagi pula, jika Aku mengusir setan-setan dengan kuasa Baalzebul, dengan kuasa siapakah para pengikutmu mengusirnya? Sebab itu, merekalah yang akan menjadi hakim bagimu.",
Matius,12,28,Matius 12:28,"Tetapi, jika Aku mengusir setan-setan dengan kuasa Ruh Allah, itu berarti bahwa Kerajaan Allah sudah datang di tengah-tengah kamu.",
Matius,12,29,Matius 12:29,"Bagaimana mungkin orang dapat masuk ke dalam rumah seorang yang kuat serta merampas hartanya kalau orang yang kuat itu belum diikatnya terlebih dahulu? Setelah itu, barulah hartanya dapat dirampas.",
Matius,12,30,Matius 12:30,"Orang yang tidak bersama-sama dengan Aku, ia melawan Aku, dan orang yang tidak mengumpulkan bersama-sama dengan Aku, ia mencerai-beraikan.",
Matius,12,31,Matius 12:31,"Sebab itu, Aku berkata kepadamu, segala dosa dan hujah manusia akan diampuni, tetapi hujah atas Ruh Allah tidak akan diampuni.",
Matius,12,32,Matius 12:32,"Siapa mengucapkan perkataan yang melawan Anak Manusia, ia akan diampuni. Tetapi, siapa mengucapkan perkataan yang melawan Ruh Allah Yang Mahasuci, ia tidak akan diampuni, baik pada zaman ini maupun pada zaman yang akan datang.",
Matius,12,33,Matius 12:33,"Pohon yang baik menghasilkan buah yang baik. Sebaliknya, pohon yang buruk akan menghasilkan buah yang buruk pula karena pohon dapat dikenali dari buahnya.",
Matius,12,34,Matius 12:34,"Hai orang-orang yang bertabiat seperti ular, bagaimana mungkin kamu yang jahat dapat mengatakan hal-hal yang baik? Karena apa yang diucapkan mulut meluap dari hati.",
Matius,12,35,Matius 12:35,"Orang yang baik akan mengeluarkan hal-hal yang baik dari perbendaharaannya yang baik. Sebaliknya, orang yang jahat mengeluarkan hal-hal yang jahat dari perbendaharaannya yang jahat.",
Matius,12,36,Matius 12:36,"Lagi pula, Aku berkata kepadamu, pada hari kiamat setiap orang akan dimintai pertanggungjawaban atas setiap kata sia-sia yang pernah diucapkannya.",
Matius,12,37,Matius 12:37,"Karena ucapanmu engkau akan dibenarkan, dan karena ucapanmu pula engkau akan dihukum.”",
Matius,12,38,Matius 12:38,"Kemudian, beberapa ahli Kitab Suci Taurat dan orang-orang dari mazhab Farisi berkata, “Wahai Guru, kami ingin melihat suatu tanda dari-Mu.”",Tanda Nabi Yunus
Matius,12,39,Matius 12:39,"Tetapi, Isa bersabda kepada mereka, “Generasi yang jahat dan tidak setia ini mencari suatu tanda ajaib, tetapi kepada mereka tidak akan diberikan tanda, selain tanda Nabi Yunus.",
Matius,12,40,Matius 12:40,"Karena seperti Yunus berada di perut makhluk laut yang besar itu selama tiga hari tiga malam, begitu juga dengan Anak Manusia. Ia akan berada dalam perut bumi selama tiga hari tiga malam.",
Matius,12,41,Matius 12:41,"Pada hari kiamat, orang-orang Niniwe akan bangkit bersama-sama dengan generasi ini dan akan menghukumnya. Karena orang-orang Niniwe itu segera bertobat setelah mendengar pemberitaan Yunus, sedangkan di sini ada yang lebih besar daripada Yunus.",
Matius,12,42,Matius 12:42,"Pada hari kiamat juga, Ratu Sheba dari Selatan itu akan dibangkitkan bersama-sama dengan generasi ini dan akan menghakiminya. Karena Ratu dari ujung bumi itu dengan sengaja datang untuk mendengarkan kebijaksanaan Sulaiman, sedangkan di sini ada yang lebih besar daripada Sulaiman.”",
Matius,12,43,Matius 12:43,"“Apabila setan keluar dari diri seseorang, ia akan mengembara ke tempat-tempat yang gersang untuk mencari tempat peristirahatannya, tetapi tidak menemukannya.",Kembalinya Ruh Jahat
Matius,12,44,Matius 12:44,"Lalu, kata setan itu, ‘Aku akan kembali ke rumahku yang kutinggalkan.’ Ketika setan itu kembali, didapatinya tempat itu kosong, bersih tersapu, dan rapi teratur.",
Matius,12,45,Matius 12:45,"Lalu, pergilah setan itu dan mengajak tujuh setan lainnya yang lebih jahat daripadanya. Kemudian, mereka masuk dan tinggal di situ. Akhirnya keadaan orang itu menjadi lebih parah daripada keadaannya yang semula. Hal yang sama akan terjadi pula dengan generasi yang jahat ini.”",
Matius,12,46,Matius 12:46,"Pada saat Isa masih berbicara dengan orang banyak itu, ibu dan saudara-saudara-Nya datang. Mereka berdiri di luar dan bermaksud hendak berbicara dengan-Nya.",Isa dan Sanak Saudara-Nya
Matius,12,47,Matius 12:47,"Kemudian, seseorang memberitahukan kepada-Nya, “Lihatlah, ibu-Mu dan saudara-saudara-Mu ada di luar. Mereka mencari Engkau dan hendak berbicara dengan Engkau.”",
Matius,12,48,Matius 12:48,"Sabda Isa, “Siapakah ibu-Ku? Siapakah saudara-saudara-Ku?”",
Matius,12,49,Matius 12:49,"Lalu, sambil menunjuk kepada para pengikut-Nya, Isa bersabda, “Lihat, inilah ibu-Ku dan saudara-saudara-Ku.",
Matius,12,50,Matius 12:50,"Siapa melakukan kehendak Bapa-Ku di surga, dialah saudara-Ku laki-laki, saudara-Ku perempuan, dan ibu-Ku.”",
Matius,13,1,Matius 13:1,"Pada hari itu juga Isa keluar dari rumah itu, lalu duduk di tepi danau.",Ibarat tentang Seorang Penabur
Matius,13,2,Matius 13:2,"Kemudian, sejumlah besar orang datang mengerumuni-Nya. Oleh sebab itu, naiklah Ia ke sebuah perahu. Ia duduk di situ, sedangkan orang banyak tetap berdiri di tepi danau.",
Matius,13,3,Matius 13:3,"Banyak hal yang disampaikan-Nya kepada mereka melalui ibarat. Sabda-Nya, “Dengarlah! Ada seorang penabur yang keluar untuk menabur benih.",
Matius,13,4,Matius 13:4,"Pada waktu benih itu ditabur, sebagian jatuh di tepi jalan. Lalu, datanglah burung-burung dan memakan benih itu sampai habis.",
Matius,13,5,Matius 13:5,"Kemudian, sebagian lagi jatuh di tempat berbatu-batu yang tidak banyak tanahnya. Benih itu pun segera tumbuh karena tanahnya tidak dalam.",
Matius,13,6,Matius 13:6,"Tetapi, setelah matahari terbit dan panasnya semakin terik, layulah tumbuhan itu karena tidak berakar.",
Matius,13,7,Matius 13:7,"Sebagian lagi jatuh ke tengah-tengah semak duri. Semak-semak itu bertambah besar, lalu mengimpitnya.",
Matius,13,8,Matius 13:8,"Sedangkan benih-benih lainnya jatuh di tanah yang baik, lalu menghasilkan banyak buah, ada yang seratus kali lipat, ada yang enam puluh kali lipat, dan ada pula yang tiga puluh kali lipat.",
Matius,13,9,Matius 13:9,"Siapa bertelinga, dengarlah!”",
Matius,13,10,Matius 13:10,"Kemudian, para pengikut Isa datang dan bertanya kepada-Nya, “Ya Junjungan, mengapa Engkau mengajar mereka melalui ibarat?”",
Matius,13,11,Matius 13:11,"Sabda Isa, “Kepadamu diberikan anugerah untuk mengetahui rahasia-rahasia Kerajaan Surga, tetapi kepada mereka tidak.",
Matius,13,12,Matius 13:12,"Karena setiap orang yang mempunyai, kepadanya akan ditambahkan sehingga ia mempunyainya berlimpah-limpah. Tetapi, setiap orang yang tidak mempunyai, apa yang dipunyainya pun akan diambil darinya.",
Matius,13,13,Matius 13:13,"Itulah sebabnya, Aku mengajar mereka dengan ibarat. Karena ketika mereka memandang, mereka tidak melihat, dan ketika mereka mendengar, mereka tidak menyimak, apalagi mengerti.",
Matius,13,14,Matius 13:14,"Dengan demikian, bagi mereka genaplah firman yang disampaikan melalui Nabi Yesaya, ‘Kamu akan mendengar dan mendengar lagi, tetapi tidak mengerti. Kamu pun akan melihat dan melihat lagi, tetapi tidak memahami.",
Matius,13,15,Matius 13:15,"Karena hati bangsa ini sudah menjadi tegar, telinganya berat mendengar, dan matanya tertutup rapat. Kalau tidak demikian, mereka tentu melihat dengan matanya, mendengar dengan telinganya, dan mengerti dengan hatinya, lalu berbalik kepada-Ku sehingga Aku menyembuhkan mereka.’",
Matius,13,16,Matius 13:16,"Tetapi, berbahagialah kamu karena matamu melihat dan telingamu mendengar.",
Matius,13,17,Matius 13:17,"Karena sesungguhnya Aku berkata kepadamu, banyak nabi dan orang-orang saleh ingin melihat apa yang kamu lihat, tetapi mereka tidak melihatnya. Mereka ingin mendengar apa yang kamu dengar, tetapi mereka tidak mendengarnya.",
Matius,13,18,Matius 13:18,"Sebab itu, dengarlah arti ibarat tentang orang yang menabur benih itu.",
Matius,13,19,Matius 13:19,"Ketika seseorang mendengar firman mengenai Kerajaan Surga, tetapi tidak memahaminya, maka si jahat datang dan merampas apa yang telah tertabur di hatinya. Ini adalah benih yang tertabur di tepi jalan.",
Matius,13,20,Matius 13:20,"Kemudian, benih yang tertabur di tempat berbatu-batu menceritakan tentang orang yang menerima firman dan segera menerimanya dengan senang hati.",
Matius,13,21,Matius 13:21,"Meskipun begitu, firman itu tidak berakar di hatinya dan hanya bertahan sebentar. Ketika kesusahan atau aniaya yang disebabkan oleh firman itu datang menimpanya, ia pun segera murtad.",
Matius,13,22,Matius 13:22,"Lalu, benih yang tertabur di antara semak duri menceritakan tentang orang yang menerima firman, tetapi kekhawatiran tentang perkara dunia dan tipu daya kekayaan mengimpit firman itu sehingga tidak berbuah.",
Matius,13,23,Matius 13:23,"Sedangkan benih yang tertabur di tanah yang baik menceritakan tentang orang yang menerima firman dan memahaminya, lalu menghasilkan buah berlipat ganda, ada yang seratus kali lipat, ada yang enam puluh kali lipat, dan ada yang tiga puluh kali lipat.”",
