Book,Chapter,Verse,Ref,Indonesian,Subheading
Yahya,4,47,Yahya 4:47,"Ketika ia mendengar bahwa Isa sudah datang dari Yudea ke Galilea, pergilah ia menemui-Nya dan meminta supaya Ia datang menyembuhkan anaknya karena anaknya itu hampir mati.",
Yahya,4,48,Yahya 4:48,"Kemudian, sabda Isa kepadanya, “Jika kamu tidak melihat tanda ajaib dan mukjizat, tentu kamu tidak percaya.”",
Yahya,4,49,Yahya 4:49,"Kata pegawai kerajaan itu kepada-Nya, “Ya Junjungan, datanglah segera sebelum anakku meninggal.”",
Yahya,4,50,Yahya 4:50,"Lalu, sabda Isa kepadanya, “Pergilah, anakmu hidup!” Ia percaya pada perkataan yang disabdakan Isa kepadanya, lalu ia pun pergilah.",
Yahya,4,51,Yahya 4:51,Dalam perjalanan pulang ia bertemu dengan hamba-hambanya yang mengatakan bahwa anaknya itu hidup.,
Yahya,4,52,Yahya 4:52,"Lalu, bertanyalah ia kepada mereka, “Pukul berapa anak itu mulai sembuh?” Kata mereka kepadanya, “Kemarin, pada jam yang ketujuh, demamnya hilang.”",
Yahya,4,53,Yahya 4:53,"Orang tua anak itu pun segera tahu bahwa pada jam itu juga Isa bersabda kepadanya, “Anakmu hidup.” Lalu, ia pun menjadi percaya, demikian pula semua orang yang tinggal di rumahnya.",
Yahya,4,54,Yahya 4:54,"Itulah tanda ajaib kedua yang dilakukan Isa, setelah Ia kembali dari Yudea ke Galilea.",
Yahya,5,1,Yahya 5:1,"Setelah itu, tibalah hari raya bani Israil, Isa pun pergi ke Yerusalem.",Penyembuhan pada Hari Sabat di Kolam Baitesda
Yahya,5,2,Yahya 5:2,"Di Yerusalem, dekat gerbang domba, ada sebuah kolam yang dalam bahasa Ibrani disebut Baitesda. Kolam itu memiliki lima serambi,",
Yahya,5,3,Yahya 5:3,"dan di serambi-serambi itu berbaring sejumlah besar orang sakit. Ada yang buta, yang timpang, dan yang lumpuh. Mereka semua menantikan air kolam itu berguncang.",
Yahya,5,4,Yahya 5:4,"Sebab sewaktu-waktu malaikat Tuhan turun ke kolam itu dan mengguncangkan air di dalamnya. Siapa lebih dahulu masuk ke dalamnya sesudah air itu berguncang, ia menjadi sembuh apa pun penyakitnya.",
Yahya,5,5,Yahya 5:5,Di situ ada seorang yang sudah tiga puluh delapan tahun lamanya menderita sakit.,
Yahya,5,6,Yahya 5:6,"Isa melihat orang itu berbaring dan Ia pun tahu bahwa orang itu sudah lama berada dalam keadaan begitu. Lalu, sabda-Nya, “Maukah engkau disembuhkan?”",
Yahya,5,7,Yahya 5:7,"Jawab orang sakit itu, “Tuan, tidak ada orang yang dapat menurunkan aku ke dalam kolam ini apabila airnya berguncang. Jadi, sementara aku bergerak menuju kolam itu, orang lain sudah turun mendahului aku.”",
Yahya,5,8,Yahya 5:8,"Sabda Isa kepadanya, “Bangun, angkatlah alas tidurmu dan berjalanlah.”",
Yahya,5,9,Yahya 5:9,"Pada saat itu juga sembuhlah orang itu, lalu ia mengangkat alas tidurnya dan berjalan. Hari itu adalah hari Sabat.",
Yahya,5,10,Yahya 5:10,"Sebab itu, orang-orang Israil berkata kepada orang yang disembuhkan itu, “Hari ini adalah hari Sabat, engkau tidak boleh mengangkat alas tidurmu.”",
Yahya,5,11,Yahya 5:11,"Tetapi, jawabnya kepada mereka, “Orang yang menyembuhkan aku itulah yang berkata kepadaku, ‘Angkatlah alas tidurmu dan berjalanlah.’”",
Yahya,5,12,Yahya 5:12,"Lalu, bertanyalah mereka kepadanya, “Siapakah orang yang berkata kepadamu, ‘Angkatlah dan berjalanlah’?”",
Yahya,5,13,Yahya 5:13,"Tetapi, orang yang telah disembuhkan itu tidak tahu siapa Isa karena Isa telah menghilang di antara orang banyak yang ada di tempat itu.",
Yahya,5,14,Yahya 5:14,"Tak lama kemudian, Isa bertemu dengan orang itu di Bait Allah, lalu bersabda kepadanya, “Ingatlah baik-baik, engkau sudah sembuh. Jangan berbuat dosa lagi supaya jangan sampai hal yang lebih buruk menimpamu.”",
Yahya,5,15,Yahya 5:15,"Lalu, pergilah orang itu dan memberitahukan orang-orang Israil bahwa Isalah yang telah menyembuhkannya.",
Yahya,5,16,Yahya 5:16,"Itulah sebabnya, orang-orang Israil kemudian berusaha menganiaya Isa karena hal-hal itu dilakukan-Nya pada hari Sabat.",
Yahya,5,17,Yahya 5:17,"Sabda Isa kepada mereka itu, “Bapa-Ku masih bekerja sampai sekarang maka Aku bekerja juga.”",
Yahya,5,18,Yahya 5:18,"Hal itu justru membuat orang Israil semakin berusaha mencari jalan untuk membunuh Dia, bukan saja karena Ia melanggar hukum Sabat, melainkan karena Ia pun mengatakan bahwa Allah adalah Bapa-Nya. Dengan demikian, Ia menyamakan diri-Nya dengan Allah.",
Yahya,5,19,Yahya 5:19,"Kemudian, Isa menjawab mereka, sabda-Nya, “Sesungguhnya, Aku berkata kepadamu, tidak ada sesuatu pun yang dapat dilakukan oleh Sang Anak dari diri-Nya sendiri. Apa yang dilakukan-Nya dilihat-Nya dari apa yang dilakukan oleh Sang Bapa, dan apa pun yang dilakukan oleh Sang Bapa, itu jugalah yang dilakukan oleh Sang Anak.",Kesaksian Isa tentang Diri-Nya
Yahya,5,20,Yahya 5:20,Karena Sang Bapa mengasihi Sang Anak. Ia menunjukkan kepada Sang Anak segala sesuatu yang dilakukan oleh diri-Nya sendiri. Bahkan Ia akan menunjukkan kepada Sang Anak perbuatan yang lebih besar lagi sehingga kamu menjadi heran.,
Yahya,5,21,Yahya 5:21,"Sama seperti Sang Bapa membangkitkan orang-orang mati serta menghidupkannya, begitu jugalah Sang Anak, Ia menghidupkan siapa saja yang dikehendaki-Nya.",
Yahya,5,22,Yahya 5:22,"Sang Bapa tidak menghakimi siapa pun, tetapi segala hal yang berkenaan dengan penghakiman sudah diserahkan kepada Sang Anak.",
Yahya,5,23,Yahya 5:23,"Maksudnya ialah supaya semua orang menghormati Sang Anak, sama seperti mereka menghormati Sang Bapa. Orang yang tidak menghormati Sang Anak berarti tidak menghormati Sang Bapa yang mengutus Dia.",
Yahya,5,24,Yahya 5:24,"Sesungguhnya, Aku berkata kepadamu, orang yang mendengarkan perkataan-Ku serta percaya kepada Dia yang mengutus Aku memperoleh hidup yang kekal dan tidak akan dihukum. Ia sudah berpindah dari dalam maut ke dalam hidup.",
Yahya,5,25,Yahya 5:25,"Sesungguhnya, Aku berkata kepadamu, akan tiba waktunya dan sudah tiba bahwa orang-orang mati akan mendengar suara Sang Anak yang datang dari Allah, dan mereka yang mendengarnya akan hidup.",
Yahya,5,26,Yahya 5:26,"Karena sama seperti Sang Bapa adalah sumber hidup, Ia juga menjadikan Sang Anak sumber hidup.",
Yahya,5,27,Yahya 5:27,"Selain itu, karena Sang Anak adalah Anak Manusia, maka Sang Bapa pun telah memberikan kepada-Nya wewenang untuk menjalankan penghakiman.",
Yahya,5,28,Yahya 5:28,"Janganlah kamu heran akan hal ini karena akan tiba waktunya bahwa semua orang yang ada di alam kubur akan mendengar suara-Nya,",
Yahya,5,29,Yahya 5:29,"lalu keluar. Mereka yang sudah berbuat baik bangkit untuk menerima hidup kekal, sedangkan mereka yang telah berbuat jahat bangkit untuk dihukum.",
Yahya,5,30,Yahya 5:30,"Aku tidak dapat berbuat satu hal pun atas wewenang-Ku sendiri. Aku menghakimi sebagaimana diperintahkan oleh Sang Bapa, dan penghakiman-Ku itu adil karena Aku tidak menuruti kehendak-Ku sendiri, melainkan kehendak Dia yang mengutus Aku.",
Yahya,5,31,Yahya 5:31,"Jikalau Aku memberi kesaksian tentang diri-Ku sendiri, maka kesaksian-Ku itu tidak benar.",
Yahya,5,32,Yahya 5:32,"Ada yang lain yang memberi kesaksian tentang Aku, dan Aku tahu bahwa kesaksian yang disampaikan-Nya tentang Aku itu benar.",
Yahya,5,33,Yahya 5:33,"Kamu sudah mengutus orang untuk datang kepada Yahya, dan ia telah memberi kesaksian tentang kebenaran.",
Yahya,5,34,Yahya 5:34,"Namun, Aku tidak bergantung pada kesaksian dari manusia. Semua ini Kukatakan supaya kamu diselamatkan.",
Yahya,5,35,Yahya 5:35,Yahya adalah ibarat sebuah pelita yang menyala dan bercahaya. Kamu senang menikmati cahaya itu untuk seketika lamanya.,
Yahya,5,36,Yahya 5:36,"Tetapi, Aku memiliki kesaksian yang lebih besar daripada kesaksian Yahya, yaitu pekerjaan-pekerjaan yang telah diserahkan oleh Sang Bapa kepada-Ku untuk Kuselesaikan. Pekerjaan-pekerjaan yang Kulakukan itulah yang memberi kesaksian tentang Aku bahwa Sang Bapa telah mengutus Aku.",
Yahya,5,37,Yahya 5:37,"Dia sendiri pun, yaitu Sang Bapa yang mengutus Aku, telah memberi kesaksian tentang Aku. Kamu belum pernah mendengar suara-Nya atau melihat rupa-Nya,",
Yahya,5,38,Yahya 5:38,bahkan firman-Nya pun tidak tinggal di dalam dirimu karena kamu tidak percaya kepada Dia yang diutus oleh-Nya.,
Yahya,5,39,Yahya 5:39,"Memang kamu menyelidiki Kitab-kitab Suci karena kamu menyangka bahwa di dalamnya terdapat hidup yang kekal. Kitab-kitab Suci itu memberi kesaksian tentang Aku,",
Yahya,5,40,Yahya 5:40,namun kamu tidak mau datang kepada-Ku untuk memperoleh hidup.,
Yahya,5,41,Yahya 5:41,"Aku tidak memerlukan penghormatan dari manusia,",
Yahya,5,42,Yahya 5:42,"tetapi Aku mengenal kamu, yaitu bahwa kasih Allah tidak ada di dalam dirimu.",
Yahya,5,43,Yahya 5:43,"Aku datang atas nama Bapa-Ku, tetapi kamu tidak menerima Aku. Padahal jika ada orang lain datang atas namanya sendiri, kamu menerimanya.",
Yahya,5,44,Yahya 5:44,Bagaimana kamu dapat percaya kalau kamu mencari hormat dari sesamamu dan tidak mencari hormat dari Allah Yang Esa?,
Yahya,5,45,Yahya 5:45,Jangan kamu menyangka bahwa Aku akan mendakwa kamu di hadapan Sang Bapa. Musalah yang akan mendakwa kamu karena kepadanyalah kamu berharap.,
Yahya,5,46,Yahya 5:46,"Jika kamu percaya kepada Musa, tentu kamu akan percaya juga kepada-Ku karena Musa telah menulis tentang Aku.",
Yahya,5,47,Yahya 5:47,"Tetapi, jika kamu tidak percaya pada apa yang telah ditulis oleh Musa, bagaimanakah kamu akan percaya pada apa yang Kukatakan?”",
Yahya,6,1,Yahya 6:1,"Sesudah itu, Isa pergi ke seberang Danau Galilea, yaitu Danau Tiberias.",Isa Memberi Makan Lima Ribu Orang
Yahya,6,2,Yahya 6:2,Sejumlah besar orang mengikuti Dia sebab mereka telah melihat semua tanda ajaib yang dibuat-Nya terhadap orang-orang sakit.,
Yahya,6,3,Yahya 6:3,Isa naik ke sebuah bukit dan duduk di situ bersama para pengikut-Nya.,
Yahya,6,4,Yahya 6:4,"Pada waktu itu Paskah, yaitu hari raya bani Israil, hampir tiba.",
Yahya,6,5,Yahya 6:5,"Ketika Isa melayangkan pandangan-Nya dan melihat sejumlah besar orang datang kepada-Nya, bersabdalah Ia kepada Filipus, “Di manakah kita dapat membeli roti supaya mereka semua dapat makan?”",
Yahya,6,6,Yahya 6:6,Maksud Isa bersabda begitu adalah untuk menguji Filipus karena Ia sendiri tahu apa yang hendak dilakukan-Nya.,
Yahya,6,7,Yahya 6:7,"Jawab Filipus kepada-Nya, “Roti seharga dua ratus dinar tidak akan cukup bagi mereka sekalipun masing-masing hanya mendapat sedikit.”",
Yahya,6,8,Yahya 6:8,"Salah seorang pengikut-Nya, yaitu Andreas, saudara Simon Petrus, berkata kepada-Nya,",
Yahya,6,9,Yahya 6:9,"“Di sini ada seorang anak laki-laki yang membawa lima roti dan dua ikan, tetapi apa artinya untuk orang sebanyak ini?”",
Yahya,6,10,Yahya 6:10,"Sabda Isa, “Suruhlah mereka duduk.” Di tempat itu ada banyak rumput. Lalu, duduklah mereka di situ. Jumlah mereka kira-kira lima ribu orang laki-laki.",
Yahya,6,11,Yahya 6:11,"Lalu, Isa mengambil roti, mengucap syukur, dan membagikannya kepada orang-orang yang duduk di situ. Hal yang sama dilakukan-Nya pula dengan ikan itu, Ia membagikannya kepada mereka sebanyak yang mereka kehendaki.",
Yahya,6,12,Yahya 6:12,"Setelah semuanya kenyang, bersabdalah Isa kepada pengikut-pengikut-Nya, “Kumpulkanlah potongan-potongan kelebihannya supaya jangan ada satu pun yang terbuang.”",
Yahya,6,13,Yahya 6:13,"Lalu, mereka mengumpulkannya, dan ternyata setelah semua orang makan dari potongan lima roti itu, ada dua belas bakul kelebihannya.",
Yahya,6,14,Yahya 6:14,"Ketika mereka melihat tanda ajaib yang dilakukan oleh Isa, berkatalah mereka, “Dia benar-benar nabi yang akan datang ke dunia ini.”",
Yahya,6,15,Yahya 6:15,"Isa pun tahu bahwa mereka akan datang dan membawa Dia untuk menjadikan-Nya raja. Oleh karena itu, menyingkirlah Isa ke bukit seorang diri saja.",
Yahya,6,16,Yahya 6:16,"Setelah magrib, para pengikut Isa turun ke danau,",Isa Berjalan di Atas Air
Yahya,6,17,Yahya 6:17,"lalu naik perahu, hendak menyeberang ke Kapernaum. Hari sudah gelap, tetapi Isa belum juga datang menemui mereka.",
Yahya,6,18,Yahya 6:18,Pada waktu itu air danau mulai berombak sebab angin bertiup dengan kencang.,
Yahya,6,19,Yahya 6:19,"Setelah mendayung perahu kira-kira lima atau enam kilometer, mereka melihat Isa berjalan di atas air danau itu, datang mendekati perahu mereka. Mereka menjadi takut.",
Yahya,6,20,Yahya 6:20,"Tetapi, sabda Isa kepada mereka, “Jangan takut, ini Aku!”",
Yahya,6,21,Yahya 6:21,"Baru saja mereka mau menyambut Dia naik ke perahu, seketika itu juga perahu sampai di seberang, di tempat yang mereka tuju.",
Yahya,6,22,Yahya 6:22,"Esoknya, orang banyak yang berdiri di seberang danau itu menyadari bahwa tadinya hanya ada satu perahu di situ, dan bahwa Isa tidak naik perahu itu bersama para pengikut-Nya, melainkan para pengikut-Nya saja yang berangkat.",Orang Banyak Mencari Isa
Yahya,6,23,Yahya 6:23,"Tetapi, ada juga perahu-perahu lain dari Tiberias yang datang ke dekat tempat itu, yaitu tempat mereka makan roti setelah Sang Junjungan mengucap syukur.",
Yahya,6,24,Yahya 6:24,"Oleh karena itu, ketika orang banyak itu menyadari bahwa Isa tidak ada di situ demikian juga para pengikut-Nya, mereka pun naik ke perahu-perahu yang ada, lalu pergi ke Kapernaum untuk mencari Isa.",
Yahya,6,25,Yahya 6:25,"Setelah orang banyak itu mendapati Isa di seberang danau, mereka bertanya kepada-Nya, “Wahai Guru, sejak kapan Engkau berada di sini?”",Roti Hidup
Yahya,6,26,Yahya 6:26,"Sabda Isa kepada mereka, “Sesungguhnya, Aku berkata kepadamu, kamu mencari Aku bukan karena kamu telah melihat tanda-tanda ajaib, melainkan karena kamu telah makan roti hingga kenyang.",
Yahya,6,27,Yahya 6:27,"Jangan bekerja demi makanan yang akan binasa, tetapi bekerjalah demi makanan yang tetap bertahan sampai kehidupan yang kekal, yang akan diberikan oleh Anak Manusia karena Dialah yang ditetapkan oleh Sang Bapa, yaitu Allah.”",
Yahya,6,28,Yahya 6:28,"Lalu, mereka bertanya kepada-Nya, “Apa yang harus kami lakukan untuk melaksanakan pekerjaan yang dikehendaki Allah?”",
Yahya,6,29,Yahya 6:29,"Sabda Isa kepada mereka, “Inilah pekerjaan yang dikehendaki Allah, yaitu supaya kamu percaya kepada Dia yang diutus oleh-Nya.”",
Yahya,6,30,Yahya 6:30,"Lalu, kata mereka kepada Isa, “Tanda ajaib apa yang Engkau adakan supaya kami dapat melihat dan percaya kepada-Mu? Apa yang Engkau kerjakan?",
Yahya,6,31,Yahya 6:31,"Nenek moyang kami makan manna pada waktu di padang belantara, seperti telah tertulis, ‘Mereka diberi-Nya makan roti dari surga.’”",
Yahya,6,32,Yahya 6:32,"Lalu, sabda Isa kepada mereka, “Sesungguhnya, Aku berkata kepadamu, bukan Musa yang memberi kamu roti dari surga itu, melainkan Bapa-Ku yang memberikan kepadamu roti yang sesungguhnya dari surga.",
Yahya,6,33,Yahya 6:33,Karena roti yang berasal dari Allah adalah Dia yang turun dari surga dan yang memberi hidup kepada dunia.”,
Yahya,6,34,Yahya 6:34,"Lalu, kata mereka kepada-Nya, “Tuan, berilah kami roti itu senantiasa.”",
Yahya,6,35,Yahya 6:35,"Sabda Isa kepada mereka, “Akulah roti hidup itu. Siapa datang kepada-Ku, ia tidak akan lapar lagi, dan siapa percaya kepada-Ku, ia tidak akan haus lagi.",
Yahya,6,36,Yahya 6:36,"Tetapi, Kukatakan kepadamu bahwa walaupun kamu sudah melihat Aku, kamu tidak percaya juga.",
Yahya,6,37,Yahya 6:37,"Semua yang diberikan Sang Bapa kepada-Ku akan datang kepada-Ku, dan orang yang datang kepada-Ku tidak akan pernah Kutolak.",
Yahya,6,38,Yahya 6:38,"Karena Aku turun dari surga bukan untuk melakukan kehendak-Ku sendiri, melainkan kehendak Dia yang mengutus Aku.",
Yahya,6,39,Yahya 6:39,"Inilah kehendak Sang Bapa yang mengutus Aku, yaitu supaya semua yang diberikan-Nya kepada-Ku jangan satu pun hilang, melainkan supaya Kuhidupkan kembali pada hari kiamat.",
Yahya,6,40,Yahya 6:40,"Sebab demikianlah kehendak Bapa-Ku, yaitu supaya setiap orang yang memandang Sang Anak serta percaya kepada-Nya mempunyai hidup kekal, dan Kuhidupkan kembali pada hari kiamat.”",
Yahya,6,41,Yahya 6:41,"Lalu, bersungut-sungutlah orang Israil terhadap Isa sebab Ia bersabda, “Akulah roti yang turun dari surga.”",
Yahya,6,42,Yahya 6:42,"Kemudian, kata mereka, “Bukankah Dia ini Isa bin Yusuf, yang ayah dan ibu-Nya kita kenal? Bagaimana Ia dapat berkata, ‘Aku telah turun dari surga’?”",
Yahya,6,43,Yahya 6:43,"Lalu, sabda Isa kepada mereka, “Jangan kamu bersungut-sungut.",
Yahya,6,44,Yahya 6:44,"Tak seorang pun dapat datang kepada-Ku jika hatinya tidak digerakkan oleh Sang Bapa yang mengutus Aku, dan Aku akan menghidupkannya kembali pada hari kiamat.",
Yahya,6,45,Yahya 6:45,"Hal itu telah tertulis dalam tulisan para nabi, ‘Semua orang akan diajar oleh Allah.’ Jadi, setiap orang yang telah mendengar dan belajar dari Sang Bapa akan datang kepada-Ku.",
Yahya,6,46,Yahya 6:46,"Tak seorang pun pernah melihat Sang Bapa, selain Dia yang datang dari Allah. Dia itulah yang pernah melihat Sang Bapa.",
Yahya,6,47,Yahya 6:47,"Sesungguhnya, Aku berkata kepadamu, siapa percaya, ia mempunyai hidup kekal.",
Yahya,6,48,Yahya 6:48,Akulah roti hidup.,
Yahya,6,49,Yahya 6:49,Nenek moyangmu makan manna di padang belantara dan mereka mati juga.,
Yahya,6,50,Yahya 6:50,Sedangkan roti ini adalah roti yang turun dari surga. Orang yang makan roti ini tidak akan mati.,
Yahya,6,51,Yahya 6:51,"Akulah roti hidup yang turun dari surga. Jika seseorang makan roti ini, ia akan hidup sampai selama-lamanya. Roti yang akan Kuberikan ialah tubuh-Ku, demi kehidupan manusia seisi dunia.”",
Yahya,6,52,Yahya 6:52,"Sebab itu, orang-orang Israil itu bertengkar satu sama lain, “Bagaimana mungkin orang ini memberikan tubuh-Nya untuk kita makan?”",
Yahya,6,53,Yahya 6:53,"Sabda Isa kepada mereka, “Sesungguhnya, Aku berkata kepadamu, jikalau kamu tidak makan tubuh Anak Manusia dan minum darah-Nya, maka kamu tidak mempunyai kehidupan di dalam dirimu.",
Yahya,6,54,Yahya 6:54,"Siapa makan tubuh-Ku dan minum darah-Ku, ia mempunyai hidup kekal, dan Aku akan membangkitkannya pada hari kiamat.",
Yahya,6,55,Yahya 6:55,"Karena tubuh-Ku adalah makanan yang sesungguhnya, dan darah-Ku adalah minuman yang sesungguhnya.",
Yahya,6,56,Yahya 6:56,"Siapa makan tubuh-Ku dan minum darah-Ku, ia tinggal di dalam Aku dan Aku pun tinggal di dalam dia.",
Yahya,6,57,Yahya 6:57,"Seperti Sang Bapa yang hidup itu mengutus Aku dan Aku hidup karena Sang Bapa, demikian juga orang yang memakan Aku akan hidup karena Aku.",
Yahya,6,58,Yahya 6:58,"Ini adalah roti yang turun dari surga, tidak seperti roti yang dimakan oleh nenek moyangmu, yang akhirnya mati juga. Orang yang makan roti ini akan hidup sampai selama-lamanya.”",
Yahya,6,59,Yahya 6:59,Semua itu disabdakan-Nya di Kapernaum ketika Ia mengajar di rumah ibadah.,
Yahya,6,60,Yahya 6:60,"Setelah mendengar ajaran Isa, banyak dari antara para pengikut-Nya berkata, “Perkataan ini sulit diterima. Siapa yang tahan mendengarkannya?”",Pengikut-Pengikut yang Mengundurkan Diri di Galilea
Yahya,6,61,Yahya 6:61,"Di dalam hati-Nya Isa tahu bahwa pengikut-pengikut-Nya bersungut-sungut karena hal itu. Lalu, sabda-Nya kepada mereka, “Apakah hal itu membuat kamu menjadi ragu?",
Yahya,6,62,Yahya 6:62,Bagaimana jika kamu melihat Anak Manusia naik ke tempat asal-Nya?,
Yahya,6,63,Yahya 6:63,"Ruhlah yang menghidupkan, sedangkan tubuh tidak ada faedahnya sama sekali. Perkataan-perkataan yang Kukatakan kepadamu sifatnya rohani dan hidup.",
Yahya,6,64,Yahya 6:64,"Namun, ada juga di antara kamu yang tidak percaya.” Karena sejak semula Isa mengetahui siapa yang tidak percaya dan siapa pula yang akan menyerahkan-Nya.",
Yahya,6,65,Yahya 6:65,"Sabda-Nya selanjutnya, “Itulah sebabnya, Aku berkata kepadamu bahwa tidak seorang pun dapat datang kepada-Ku jika tidak dianugerahkan kepadanya oleh Sang Bapa.”",
Yahya,6,66,Yahya 6:66,"Setelah itu, banyak pengikut-Nya yang mengundurkan diri dan tidak lagi mengikut Dia.",
Yahya,6,67,Yahya 6:67,"Lalu, sabda Isa kepada kedua belas pengikut-Nya, “Kamu juga hendak pergi?”",Pengakuan Petrus
Yahya,6,68,Yahya 6:68,"Jawab Simon Petrus kepada-Nya, “Ya Junjungan, kepada siapakah kami akan pergi? Engkaulah yang memiliki perkataan hidup yang kekal.",
Yahya,6,69,Yahya 6:69,"Lagi pula, kami percaya dan tahu bahwa Junjungan adalah Yang Suci, yang datang dari Allah.”",
Yahya,6,70,Yahya 6:70,"Sabda Isa kepada mereka, “Bukankah Aku telah memilih kamu, kedua belas orang ini? Akan tetapi, salah satu dari antara kamu serupa dengan Iblis.”",
Yahya,6,71,Yahya 6:71,Orang yang dimaksudkan-Nya ialah Yudas bin Simon Iskariot karena dialah yang akan menyerahkan Isa. Yudas termasuk salah satu dari antara kedua belas pengikut itu.,
Yahya,7,1,Yahya 7:1,"Setelah itu, Isa melakukan perjalanan di wilayah Galilea. Ia tidak mau tinggal di wilayah Yudea sebab orang-orang Israil berupaya untuk membunuh-Nya.",Isa Pergi ke Yerusalem untuk Hari Raya Pondok Daun
Yahya,7,2,Yahya 7:2,"Waktu itu hari raya orang Israil, yaitu hari raya Pondok Daun, hampir tiba.",
Yahya,7,3,Yahya 7:3,"Saudara-saudara Isa berkata kepada-Nya, “Pindahlah dari sini dan kembalilah ke wilayah Yudea supaya pengikut-pengikut-Mu dapat melihat segala pekerjaan yang Kaulakukan.",
Yahya,7,4,Yahya 7:4,"Tak seorang pun melakukan sesuatu secara sembunyi-sembunyi jika ia ingin menjadi masyhur. Jika Engkau melakukan hal-hal yang demikian itu, nyatakanlah diri-Mu kepada dunia ini.”",
Yahya,7,5,Yahya 7:5,Bahkan saudara-saudara-Nya pun tidak percaya kepada-Nya.,
Yahya,7,6,Yahya 7:6,"Sabda Isa kepada mereka, “Waktu-Ku belum tiba, tetapi bagi kamu selalu ada waktu.",
Yahya,7,7,Yahya 7:7,"Dunia ini tidak dapat membenci kamu, tetapi Aku dibenci oleh dunia sebab Aku memberi kesaksian bahwa semua perbuatannya jahat.",
Yahya,7,8,Yahya 7:8,Pergilah kamu ke perayaan itu. Aku belum pergi ke perayaan itu sebab waktu-Ku belum tiba.”,
Yahya,7,9,Yahya 7:9,"Setelah Isa bersabda demikian kepada mereka, tinggallah Ia di Galilea.",
Yahya,7,10,Yahya 7:10,"Tetapi, ketika saudara-saudara-Nya telah berangkat ke perayaan itu, Isa pun pergi ke situ secara sembunyi-sembunyi, tidak terang-terangan.",
Yahya,7,11,Yahya 7:11,"Orang-orang Israil mencari Dia pada perayaan itu, kata mereka, “Di manakah orang itu?”",
Yahya,7,12,Yahya 7:12,"Banyak orang berbisik-bisik mengenai Isa. Ada yang berkata, “Ia orang baik,” tetapi ada pula yang berkata, “Tidak, Ia menyesatkan orang banyak.”",
Yahya,7,13,Yahya 7:13,"Tetapi, tidak seorang pun berbicara secara bebas mengenai Isa sebab mereka takut terhadap orang-orang Israil.",
Yahya,7,14,Yahya 7:14,"Tengah perayaan masih berlangsung, Isa masuk ke Bait Allah, lalu mengajar.",Kesaksian Isa tentang Diri-Nya
Yahya,7,15,Yahya 7:15,"Orang-orang Israil pun menjadi heran, lalu kata mereka, “Bagaimana orang ini tahu tentang kitab-kitab, padahal Ia belum pernah mempelajarinya?”",
Yahya,7,16,Yahya 7:16,"Lalu, sabda Isa kepada mereka, “Ajaran-Ku bukan dari diri-Ku sendiri, melainkan dari Dia yang telah mengutus Aku.",
Yahya,7,17,Yahya 7:17,"Jika seseorang mau melakukan kehendak-Nya, maka ia akan tahu apakah ajaran ini berasal dari Allah atau dari diri-Ku sendiri.",
Yahya,7,18,Yahya 7:18,"Orang yang berbicara atas namanya sendiri mencari kemuliaan bagi dirinya sendiri. Tetapi, orang yang mencari kemuliaan bagi Dia yang mengutusnya adalah orang yang jujur, dan dalam dirinya tidak ada ketidakbenaran.",
Yahya,7,19,Yahya 7:19,"Bukankah Musa telah memberikan kepadamu hukum Taurat? Tetapi, tak seorang pun di antara kamu yang melaksanakannya. Mengapa kamu mencari jalan untuk membunuh Aku?”",
Yahya,7,20,Yahya 7:20,"Jawab orang banyak itu, “Engkau kerasukan setan! Siapa yang mencari jalan untuk membunuh-Mu?”",
Yahya,7,21,Yahya 7:21,"Sabda Isa kepada mereka, “Aku melakukan satu mukjizat dan kamu semua merasa heran.",
Yahya,7,22,Yahya 7:22,"Musa memberikan kepadamu peraturan tentang khitan (peraturan itu bukan dari Musa asalnya, melainkan dari para leluhur), dan kamu mengkhitan orang pada hari Sabat.",
Yahya,7,23,Yahya 7:23,"Jikalau seseorang dikhitan pada hari Sabat supaya tidak melanggar hukum Musa, mengapa kamu marah kepada-Ku karena Aku menyembuhkan seluruh tubuh seseorang pada hari Sabat?",
Yahya,7,24,Yahya 7:24,"Jangan kamu menghakimi menurut apa yang kelihatan saja, melainkan hakimilah dengan adil.”",
Yahya,7,25,Yahya 7:25,"Lalu, beberapa orang penduduk Kota Yerusalem berkata, “Bukankah Dia adalah orang yang hendak mereka bunuh?",Pertentangan tentang Asal Isa
Yahya,7,26,Yahya 7:26,"Lihatlah, Ia berbicara dengan bebasnya dan tidak ada satu hal pun yang mereka katakan kepada-Nya. Mungkinkah para pemimpin itu benar-benar telah mengakui bahwa Dia adalah Al-Masih?",
Yahya,7,27,Yahya 7:27,"Kita tahu dari mana asal orang ini. Sedangkan apabila Al-Masih datang nanti, tidak seorang pun tahu dari mana asal-Nya.”",
Yahya,7,28,Yahya 7:28,"Sebab itu, pada waktu Isa mengajar di Bait Allah, Ia berseru, “Kamu memang mengenal siapa Aku serta tahu pula dari mana asal-Ku. Namun, Aku datang bukan atas kehendak-Ku sendiri. Dialah yang mengutus Aku, yaitu Yang Mahabenar. Kamu tidak mengenal Dia,",
Yahya,7,29,Yahya 7:29,"tetapi Aku mengenal Dia karena Aku datang daripada-Nya, dan Dia pula yang mengutus Aku.”",
