Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Kejadian,11,11,Kejadian 11:11,وَعَاشَ سَامٌ بَعْدَ مَا وَلَدَ أَرْفَكْشَادَ خَمْسَ مِئَةِ سَنَةٍ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Arpakhsad lahir baginya, Sem hidup 500 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Sem hidup 500 tahun lagi setelah ia dikaruniai Arpakhsad, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,12,Kejadian 11:12,وَعَاشَ أَرْفَكْشَادُ خَمْسًا وَثَلَاثِينَ سَنَةً وَوَلَدَ شَالَحَ.,"Ketika Arpakhsad hidup selama 35 tahun, Selah lahir baginya.","Setelah Arpakhsad hidup 35 tahun, lahirlah baginya Selah.",
Kejadian,11,13,Kejadian 11:13,وَعَاشَ أَرْفَكْشَادُ بَعْدَ مَا وَلَدَ شَالَحَ أَرْبَعَ مِئَةٍ وَثَلَاثَ سِنِينَ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Selah lahir baginya, Arpakhsad hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Arpakhsad hidup 403 tahun lagi setelah ia dikaruniai Selah, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,14,Kejadian 11:14,وَعَاشَ شَالَحُ ثَلَاثِينَ سَنَةً وَوَلَدَ عَابِرَ.,"Ketika Selah hidup selama 30 tahun, Eber lahir baginya.","Setelah Selah hidup 30 tahun, lahirlah baginya Eber.",
Kejadian,11,15,Kejadian 11:15,وَعَاشَ شَالَحُ بَعْدَ مَا وَلَدَ عَابِرَ أَرْبَعَ مِئَةٍ وَثَلَاثَ سِنِينَ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Eber lahir baginya, Selah hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Selah hidup 403 tahun lagi setelah ia dikaruniai Eber, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,16,Kejadian 11:16,وَعَاشَ عَابِرُ أَرْبَعًا وَثَلَاثِينَ سَنَةً وَوَلَدَ فَالَجَ.,"Ketika Eber hidup selama 34 tahun, Peleg lahir baginya.","Setelah Eber hidup 34 tahun, lahirlah baginya Peleg.",
Kejadian,11,17,Kejadian 11:17,وَعَاشَ عَابِرُ بَعْدَ مَا وَلَدَ فَالَجَ أَرْبَعَ مِئَةٍ وَثَلَاثِينَ سَنَةً، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Peleg lahir baginya, Eber hidup 430 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Eber hidup 430 tahun lagi setelah ia dikaruniai Peleg, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,18,Kejadian 11:18,وَعَاشَ فَالَجُ ثَلَاثِينَ سَنَةً وَوَلَدَ رَعُوَ.,"Ketika Peleg hidup selama 30 tahun, Rehu lahir baginya.","Setelah Peleg hidup 30 tahun, lahirlah baginya Rehu.",
Kejadian,11,19,Kejadian 11:19,وَعَاشَ فَالَجُ بَعْدَ مَا وَلَدَ رَعُوَ مِئَتَيْنِ وَتِسْعَ سِنِينَ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Rehu lahir baginya, Peleg hidup 209 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Peleg hidup 209 tahun lagi setelah ia dikaruniai Rehu, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,20,Kejadian 11:20,وَعَاشَ رَعُو ٱثْنَتَيْنِ وَثَلَاثِينَ سَنَةً وَوَلَدَ سَرُوجَ.,"Ketika Rehu hidup selama 32 tahun, Serug lahir baginya.","Setelah Rehu hidup 32 tahun, lahirlah baginya Serug.",
Kejadian,11,21,Kejadian 11:21,وَعَاشَ رَعُو بَعْدَ مَا وَلَدَ سَرُوجَ مِئَتَيْنِ وَسَبْعَ سِنِينَ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Serug lahir baginya, Rehu hidup 207 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Rehu hidup 207 tahun lagi setelah ia dikaruniai Serug, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,22,Kejadian 11:22,وَعَاشَ سَرُوجُ ثَلَاثِينَ سَنَةً وَوَلَدَ نَاحُورَ.,"Ketika Serug hidup selama 30 tahun, Nahor lahir baginya.","Setelah Serug hidup 30 tahun, lahirlah baginya Nahor.",
Kejadian,11,23,Kejadian 11:23,وَعَاشَ سَرُوجُ بَعْدَ مَا وَلَدَ نَاحُورَ مِئَتَيْ سَنَةٍ، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Nahor lahir baginya, Serug hidup 200 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Serug hidup 200 tahun lagi setelah ia dikaruniai Nahor, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,24,Kejadian 11:24,وَعَاشَ نَاحُورُ تِسْعًا وَعِشْرِينَ سَنَةً وَوَلَدَ تَارَحَ.,"Ketika Nahor hidup selama 29 tahun, Terah lahir baginya.","Setelah Nahor hidup 29 tahun, lahirlah baginya Terah.",
Kejadian,11,25,Kejadian 11:25,وَعَاشَ نَاحُورُ بَعْدَ مَا وَلَدَ تَارَحَ مِئَةً وَتِسْعَ عَشَرَةَ سَنَةً، وَوَلَدَ بَنِينَ وَبَنَاتٍ.,"Setelah Terah lahir baginya, Nahor hidup 119 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Nahor hidup 119 tahun lagi setelah ia dikaruniai Terah, dan ia masih dikaruniai pula anak-anak lelaki dan perempuan.",
Kejadian,11,26,Kejadian 11:26,وَعَاشَ تَارَحُ سَبْعِينَ سَنَةً، وَوَلَدَ أَبْرَامَ وَنَاحُورَ وَهَارَانَ.,"Ketika Terah hidup selama 70 tahun, Abram, Nahor, dan Haran lahir baginya.","Setelah Terah hidup 70 tahun, lahirlah baginya Abram, Nahor, dan Haran.",
Kejadian,11,27,Kejadian 11:27,وَهَذِهِ مَوَالِيدُ تَارَحَ: وَلَدَ تَارَحُ أَبْرَامَ وَنَاحُورَ وَهَارَانَ. وَوَلَدَ هَارَانُ لُوطًا.,"Inilah keturunan Terah. Abram, Nahor, dan Haran lahir bagi Terah. Setelah itu, Lot lahir bagi Haran.","Inilah keturunan Terah. Terah dikaruniai anak, yaitu Abram, Nahor, dan Haran. Lalu, Haran dikaruniai anak, Lut.",
Kejadian,11,28,Kejadian 11:28,وَمَاتَ هَارَانُ قَبْلَ تَارَحَ أَبِيهِ فِي أَرْضِ مِيلَادِهِ فِي أُورِ ٱلْكَلْدَانِيِّينَ.,"Haran mati di hadapan Terah, ayahnya, di tanah kelahirannya, Ur-Kasdim.","Haran meninggal lebih dahulu daripada Terah, ayahnya, di tanah kelahirannya, Ur-Kasdim.",
Kejadian,11,29,Kejadian 11:29,وَٱتَّخَذَ أَبْرَامُ وَنَاحُورُ لِأَنْفُسِهِمَا ٱمْرَأَتَيْنِ: ٱسْمُ ٱمْرَأَةِ أَبْرَامَ سَارَايُ، وَٱسْمُ ٱمْرَأَةِ نَاحُورَ مِلْكَةُ بِنْتُ هَارَانَ، أَبِي مِلْكَةَ وَأَبِي يِسْكَةَ.,"Abram dan Nahor mengambil istri. Istri Abram bernama Sarai dan istri Nahor bernama Milka, anak Haran, ayah Milka dan Yiska.","Kemudian, Abram dan Nahor meminang istri. Nama istri Abram ialah Sarai, dan nama istri Nahor ialah Milka, anak Haran. Haran adalah ayah Milka dan Yiska.",
Kejadian,11,30,Kejadian 11:30,وَكَانَتْ سَارَايُ عَاقِرًا لَيْسَ لَهَا وَلَدٌ.,"Sarai itu mandul, dia tidak punya anak.","Sarai itu mandul, tidak mempunyai anak.",
Kejadian,11,31,Kejadian 11:31,وَأَخَذَ تَارَحُ أَبْرَامَ ٱبْنَهُ، وَلُوطًا بْنَ هَارَانَ، ٱبْنَ ٱبْنِهِ، وَسَارَايَ كَنَّتَهُ ٱمْرَأَةَ أَبْرَامَ ٱبْنِهِ، فَخَرَجُوا مَعًا مِنْ أُورِ ٱلْكَلْدَانِيِّينَ لِيَذْهَبُوا إِلَى أَرْضِ كَنْعَانَ. فَأَتَوْا إِلَى حَارَانَ وَأَقَامُوا هُنَاكَ.,"Dari Ur-Kasdim, Terah membawa Abram, anaknya, Lot anak Haran, cucunya, dan Sarai, menantunya, istri Abram, ke tanah Kanaan. Ketika sampai di Haran, mereka menetap di sana.","Terah membawa Abram anaknya, Lut bin Haran cucunya, serta Sarai menantunya, yaitu istri Abram anaknya, keluar bersama-sama dari Ur-Kasdim untuk pergi ke Tanah Kanaan. Tetapi, ketika mereka sampai di Haran, mereka pun tinggal di sana.",
Kejadian,11,32,Kejadian 11:32,وَكَانَتْ أَيَّامُ تَارَحَ مِئَتَيْنِ وَخَمْسَ سِنِينَ. وَمَاتَ تَارَحُ فِي حَارَانَ.,"Terah hidup selama 205 tahun, dan dia mati di Haran.","Terah mencapai umur 205 tahun, lalu meninggallah ia di Haran.",
Kejadian,12,1,Kejadian 12:1,وَقَالَ ٱلرَّبُّ لِأَبْرَامَ: «ٱذْهَبْ مِنْ أَرْضِكَ وَمِنْ عَشِيرَتِكَ وَمِنْ بَيْتِ أَبِيكَ إِلَى ٱلْأَرْضِ ٱلَّتِي أُرِيكَ.,"TUHAN berfirman kepada Abram, “Pergilah dari negerimu, dan dari keluargamu, dan dari rumah ayahmu, ke tanah yang akan Kutunjukkan kepadamu.","ALLAH berfirman kepada Abram, “Pergilah dari negerimu, dari sanak saudaramu, dan dari rumah ayahmu ke negeri yang akan Kutunjukkan kepadamu.",
Kejadian,12,2,Kejadian 12:2,فَأَجْعَلَكَ أُمَّةً عَظِيمَةً وَأُبَارِكَكَ وَأُعَظِّمَ ٱسْمَكَ، وَتَكُونَ بَرَكَةً.,"Aku akan menjadikanmu suatu bangsa yang besar, dan Aku akan memberkatimu, dan membuat namamu masyhur, dan kamu akan menjadi berkat.",Aku akan membuat engkau menjadi suatu bangsa yang besar. Aku akan memberkahi engkau dan membuat namamu besar. Engkau akan menjadi berkah!,
Kejadian,12,3,Kejadian 12:3,وَأُبَارِكُ مُبَارِكِيكَ، وَلَاعِنَكَ أَلْعَنُهُ. وَتَتَبَارَكُ فِيكَ جَمِيعُ قَبَائِلِ ٱلْأَرْضِ».,"Aku akan memberkati mereka yang memberkatimu, tetapi orang yang mengutukmu akan Aku kutuk. Melaluimu, semua kaum di bumi akan diberkati.”","Aku akan memberkahi orang-orang yang memohonkan berkah bagimu, dan Aku akan mengutuk orang-orang yang mengutuk engkau. Melalui engkau, semua suku bangsa di bumi akan memperoleh berkah.”",
Kejadian,12,4,Kejadian 12:4,فَذَهَبَ أَبْرَامُ كَمَا قَالَ لَهُ ٱلرَّبُّ وَذَهَبَ مَعَهُ لُوطٌ. وَكَانَ أَبْرَامُ ٱبْنَ خَمْسٍ وَسَبْعِينَ سَنَةً لَمَّا خَرَجَ مِنْ حَارَانَ.,"Lalu, Abram pergi seperti yang telah difirmankan TUHAN kepadanya dan Lot turut besertanya. Abram berumur 75 tahun ketika dia pergi dari Haran.","Maka, Abram pun pergi, seperti yang difirmankan ALLAH kepadanya. Lut ikut pergi bersamanya. Abram berumur tujuh puluh lima tahun pada waktu ia keluar dari Haran.",
Kejadian,12,5,Kejadian 12:5,فَأَخَذَ أَبْرَامُ سَارَايَ ٱمْرَأَتَهُ، وَلُوطًا ٱبْنَ أَخِيهِ، وَكُلَّ مُقْتَنَيَاتِهِمَا ٱلَّتِي ٱقْتَنَيَا وَٱلنُّفُوسَ ٱلَّتِي ٱمْتَلَكَا فِي حَارَانَ. وَخَرَجُوا لِيَذْهَبُوا إِلَى أَرْضِ كَنْعَانَ. فَأَتَوْا إِلَى أَرْضِ كَنْعَانَ.,"Dia membawa Sarai, istrinya, dan Lot, keponakannya, dan semua harta yang telah mereka kumpulkan, serta orang-orang yang diperolehnya di Haran. Mereka pergi ke tanah Kanaan. Kemudian, mereka tiba di tanah Kanaan.","Dibawanya Sarai istrinya dan Lut anak saudaranya, juga segala harta benda serta orang-orang yang mereka peroleh di Haran pergi menuju Tanah Kanaan. Kemudian, sampailah mereka di Tanah Kanaan itu.",
Kejadian,12,6,Kejadian 12:6,وَٱجْتَازَ أَبْرَامُ فِي ٱلْأَرْضِ إِلَى مَكَانِ شَكِيمَ إِلَى بَلُّوطَةِ مُورَةَ. وَكَانَ ٱلْكَنْعَانِيُّونَ حِينَئِذٍ فِي ٱلْأَرْضِ.,"Abram berjalan melalui tanah itu sampai ke suatu tempat di Sikhem, di pohon tarbantin More. Pada masa itu, orang Kanaan tinggal di tanah itu.","Abram berjalan menjelajahi negeri itu sampai ke suatu tempat di Sikhem, tepatnya di pohon besar More. Pada waktu itu orang Kanaan tinggal di negeri itu.",
Kejadian,12,7,Kejadian 12:7,وَظَهَرَ ٱلرَّبُّ لِأَبْرَامَ وَقَالَ: «لِنَسْلِكَ أُعْطِي هَذِهِ ٱلْأَرْضَ». فَبَنَى هُنَاكَ مَذْبَحًا لِلرَّبِّ ٱلَّذِي ظَهَرَ لَهُ.,"Kemudian, TUHAN menampakkan diri kepada Abram dan berkata, “Aku akan memberikan tanah ini kepada keturunanmu.” Di sana, dia membangun mazbah bagi TUHAN, yang telah menampakkan diri kepadanya.","Kemudian, ALLAH menampakkan diri kepada Abram dan berfirman, “Kepada keturunanmu Aku akan mengaruniakan negeri ini.” Maka, Abram membangun di sana sebuah mazbah atau tempat pembakaran kurban bagi ALLAH, yang telah menampakkan diri kepadanya.",
Kejadian,12,8,Kejadian 12:8,ثُمَّ نَقَلَ مِنْ هُنَاكَ إِلَى ٱلْجَبَلِ شَرْقِيَّ بَيْتِ إِيلٍ وَنَصَبَ خَيْمَتَهُ. وَلَهُ بَيْتُ إِيلَ مِنَ ٱلْمَغْرِبِ وَعَايُ مِنَ ٱلْمَشْرِقِ. فَبَنَى هُنَاكَ مَذْبَحًا لِلرَّبِّ وَدَعَا بِٱسْمِ ٱلرَّبِّ.,"Dari tempat itu, dia pindah ke pegunungan di sebelah timur Betel dan membentangkan tendanya dengan Betel di sebelah barat dan Ai di sebelah timur. Di sana, dia mendirikan mazbah bagi TUHAN dan memanggil nama TUHAN.","Dari sana ia pindah ke pegunungan di sebelah timur Bait-El, lalu mendirikan kemahnya di antara Bait-El di sebelah barat dan Ai di sebelah timur. Ia membangun di sana sebuah mazbah bagi ALLAH dan menyerukan nama ALLAH.",
Kejadian,12,9,Kejadian 12:9,ثُمَّ ٱرْتَحَلَ أَبْرَامُ ٱرْتِحَالًا مُتَوَالِيًا نَحْوَ ٱلْجَنُوبِ.,"Kemudian, Abram meneruskan perjalanannya menuju Negeb.","Setelah itu, Abram melanjutkan perjalanannya dan berangkat menuju ke Tanah Negeb.",
Kejadian,12,10,Kejadian 12:10,وَحَدَثَ جُوعٌ فِي ٱلْأَرْضِ، فَٱنْحَدَرَ أَبْرَامُ إِلَى مِصْرَ لِيَتَغَرَّبَ هُنَاكَ، لِأَنَّ ٱلْجُوعَ فِي ٱلْأَرْضِ كَانَ شَدِيدًا.,"Saat itu, kelaparan melanda negeri itu sehingga Abram pergi ke Mesir untuk tinggal sementara di sana sebab kelaparan di tanah itu sangat hebat.","Kemudian, terjadilah bencana kelaparan di negeri itu. Abram pun pergi ke Mesir untuk tinggal di sana sebagai pendatang karena hebatnya bencana kelaparan di negeri itu.",
Kejadian,12,11,Kejadian 12:11,وَحَدَثَ لَمَّا قَرُبَ أَنْ يَدْخُلَ مِصْرَ أَنَّهُ قَالَ لِسَارَايَ ٱمْرَأَتِهِ: «إِنِّي قَدْ عَلِمْتُ أَنَّكِ ٱمْرَأَةٌ حَسَنَةُ ٱلْمَنْظَرِ.,"Ketika dia hampir memasuki Mesir, dia berkata kepada Sarai, istrinya: “Lihatlah, aku tahu bahwa kamu adalah perempuan yang cantik.","Ketika ia hampir memasuki Mesir, berkatalah ia kepada Sarai, istrinya, “Dengar, engkau adalah seorang perempuan yang cantik parasnya.",
Kejadian,12,12,Kejadian 12:12,فَيَكُونُ إِذَا رَآكِ ٱلْمِصْرِيُّونَ أَنَّهُمْ يَقُولُونَ: هَذِهِ ٱمْرَأَتُهُ. فَيَقْتُلُونَنِي وَيَسْتَبْقُونَكِ.,"Kalau orang Mesir melihatmu, mereka akan berkata, ‘Itu istrinya.’ Kemudian, mereka akan membunuhku, tetapi mereka akan membiarkanmu hidup.","Bisa jadi, apabila orang Mesir melihat engkau, mereka akan berkata, ‘Itu istrinya.’ Lalu mereka akan membunuh aku dan membiarkan engkau hidup.",
Kejadian,12,13,Kejadian 12:13,قُولِي إِنَّكِ أُخْتِي، لِيَكُونَ لِي خَيْرٌ بِسَبَبِكِ وَتَحْيَا نَفْسِي مِنْ أَجْلِكِ».,"Aku mohon, katakanlah bahwa kamu adalah adikku, supaya karena kamu, hal itu menjadi baik bagiku dan nyawaku akan hidup karenamu.”","Sebab itu, katakanlah bahwa engkau saudaraku supaya aku diperlakukan dengan baik oleh karena engkau, dan nyawaku selamat berkat engkau.”",
Kejadian,12,14,Kejadian 12:14,فَحَدَثَ لَمَّا دَخَلَ أَبْرَامُ إِلَى مِصْرَ أَنَّ ٱلْمِصْرِيِّينَ رَأَوْا ٱلْمَرْأَةَ أَنَّهَا حَسَنَةٌ جِدًّا.,"Ketika Abram memasuki Mesir, orang Mesir melihat bahwa perempuan itu sangat cantik.","Pada waktu Abram memasuki Mesir, orang-orang Mesir melihat bahwa Sarai sangat cantik.",
Kejadian,12,15,Kejadian 12:15,وَرَآهَا رُؤَسَاءُ فِرْعَوْنَ وَمَدَحُوهَا لَدَى فِرْعَوْنَ، فَأُخِذَتِ ٱلْمَرْأَةُ إِلَى بَيْتِ فِرْعَوْنَ،,Pejabat-pejabat Firaun juga melihatnya dan memuji-muji dia di hadapan Firaun sehingga perempuan itu dibawa ke istana Firaun.,"Pembesar-pembesar Firaun juga melihat Sarai, lalu memuji-muji dia di hadapan Firaun. Akhirnya, perempuan itu dijemput ke istana Firaun.",
Kejadian,12,16,Kejadian 12:16,فَصَنَعَ إِلَى أَبْرَامَ خَيْرًا بِسَبَبِهَا، وَصَارَ لَهُ غَنَمٌ وَبَقَرٌ وَحَمِيرٌ وَعَبِيدٌ وَإِمَاءٌ وَأُتُنٌ وَجِمَالٌ.,"Dia pun memperlakukan Abram dengan baik demi perempuan itu dan memberikan kawanan domba, sapi-sapi jantan, keledai-keledai jantan, pelayan laki-laki dan pelayan perempuan, keledai-keledai betina, dan unta-unta kepada Abram.","Maka, Firaun memperlakukan Abram dengan baik demi perempuan itu. Abram mendapat kawanan kambing domba, sapi, keledai jantan dan betina, unta, juga hamba-hamba laki-laki dan perempuan.",
Kejadian,12,17,Kejadian 12:17,فَضَرَبَ ٱلرَّبُّ فِرْعَوْنَ وَبَيْتَهُ ضَرَبَاتٍ عَظِيمَةً بِسَبَبِ سَارَايَ ٱمْرَأَةِ أَبْرَامَ.,"Akan tetapi, TUHAN menimpakan wabah penyakit yang dahsyat kepada Firaun dan seisi istananya karena Sarai, istri Abram.","Akan tetapi, ALLAH mengazab Firaun dan istananya dengan tulah yang hebat oleh karena Sarai, istri Abram itu.",
Kejadian,12,18,Kejadian 12:18,فَدَعَا فِرْعَوْنُ أَبْرَامَ وَقَالَ: «مَا هَذَا ٱلَّذِي صَنَعْتَ بِي؟ لِمَاذَا لَمْ تُخْبِرْنِي أَنَّهَا ٱمْرَأَتُكَ؟,"Karena itu, Firaun memanggil Abram dan berkata, “Apa yang sudah kamu lakukan terhadapku? Mengapa kamu tidak mengatakan kepadaku kalau dia itu istrimu?","Lalu, Firaun memanggil Abram dan berkata, “Apa yang kaulakukan terhadapku ini? Mengapa tidak kauberitahukan kepadaku bahwa dia istrimu?",
Kejadian,12,19,Kejadian 12:19,لِمَاذَا قُلْتَ: هِيَ أُخْتِي، حَتَّى أَخَذْتُهَا لِي لِتَكُونَ زَوْجَتِي؟ وَٱلْآنَ هُوَذَا ٱمْرَأَتُكَ! خُذْهَا وَٱذْهَبْ!».,"Mengapa kamu berkata, ‘Dia adalah adikku,’ sehingga aku mengambil dia menjadi istriku? Ini istrimu! Ambil dia dan pergi!”","Mengapa engkau berkata, ‘Dia saudaraku,’ sehingga aku mengambilnya untuk kujadikan istriku? Sekarang, inilah istrimu. Ambillah dan pergilah!”",
Kejadian,12,20,Kejadian 12:20,فَأَوْصَى عَلَيْهِ فِرْعَوْنُ رِجَالًا فَشَيَّعُوهُ وَٱمْرَأَتَهُ وَكُلَّ مَا كَانَ لَهُ.,"Kemudian, Firaun memberikan perintah kepada orang-orangnya tentang Abram sehingga mereka melepasnya pergi beserta dengan istrinya dan segala kepunyaannya.","Kemudian, Firaun memberi perintah kepada orang-orangnya mengenai Abram, lalu mereka mengantar dia pergi bersama istrinya dan segala sesuatu yang dimilikinya.",
Kejadian,13,1,Kejadian 13:1,فَصَعِدَ أَبْرَامُ مِنْ مِصْرَ هُوَ وَٱمْرَأَتُهُ وَكُلُّ مَا كَانَ لَهُ، وَلُوطٌ مَعَهُ إِلَى ٱلْجَنُوبِ.,"Abram pergi dari Mesir menuju ke selatan, dia dan istrinya, dan segala kepunyaannya, dan Lot bersamanya.","Maka, pergilah Abram dari Mesir menuju Tanah Negeb bersama istrinya dan segala sesuatu yang dimilikinya. Lut pun turut bersamanya.",
Kejadian,13,2,Kejadian 13:2,وَكَانَ أَبْرَامُ غَنِيًّا جِدًّا فِي ٱلْمَوَاشِي وَٱلْفِضَّةِ وَٱلذَّهَبِ.,"Abram sangat kaya akan ternak, perak, dan emas.","Abram sangat kaya. Ternak, perak, dan emasnya sangat banyak.",
Kejadian,13,3,Kejadian 13:3,وَسَارَ فِي رِحْلَاتِهِ مِنَ ٱلْجَنُوبِ إِلَى بَيْتِ إِيلَ، إِلَى ٱلْمَكَانِ ٱلَّذِي كَانَتْ خَيْمَتُهُ فِيهِ فِي ٱلْبَدَاءَةِ، بَيْنَ بَيْتِ إِيلَ وَعَايَ،,"Abram meneruskan perjalanannya mulai dari selatan sampai Betel, ke tempat dia mendirikan tendanya mula-mula, yaitu di antara Betel dan Ai,","Ia melanjutkan perjalanannya tahap demi tahap dari Tanah Negeb menuju Bait-El, lalu sampai di antara Bait-El dan Ai, di tempat kemahnya berdiri mula-mula,",
Kejadian,13,4,Kejadian 13:4,إِلَى مَكَانِ ٱلْمَذْبَحِ ٱلَّذِي عَمِلَهُ هُنَاكَ أَوَّلًا. وَدَعَا هُنَاكَ أَبْرَامُ بِٱسْمِ ٱلرَّبِّ.,"tempat dia mendirikan mazbah untuk pertama kalinya. Di sana, Abram memanggil nama TUHAN.",juga di tempat ia membangun mazbah dahulu. Di situ Abram menyerukan nama ALLAH.,
Kejadian,13,5,Kejadian 13:5,وَلُوطٌ ٱلسَّائِرُ مَعَ أَبْرَامَ، كَانَ لَهُ أَيْضًا غَنَمٌ وَبَقَرٌ وَخِيَامٌ.,"Lot, yang ikut bersama Abram, juga memiliki kawanan domba, kawanan sapi, dan tenda-tenda,","Lut, yang turut pergi bersama Abram, juga memiliki kawanan kambing domba, kawanan sapi, dan sejumlah kemah.",
Kejadian,13,6,Kejadian 13:6,وَلَمْ تَحْتَمِلْهُمَا ٱلْأَرْضُ أَنْ يَسْكُنَا مَعًا، إِذْ كَانَتْ أَمْلَاكُهُمَا كَثِيرَةً، فَلَمْ يَقْدِرَا أَنْ يَسْكُنَا مَعًا.,"sehingga negeri itu tidak cukup lagi menampung mereka untuk hidup bersama-sama. Karena harta milik mereka sangat banyak, mereka tidak dapat tinggal bersama-sama lagi.","Maka, tidaklah muat negeri itu untuk mereka tinggali bersama-sama. Harta benda mereka begitu banyak sehingga mereka tidak dapat tinggal bersama-sama.",
Kejadian,13,7,Kejadian 13:7,فَحَدَثَتْ مُخَاصَمَةٌ بَيْنَ رُعَاةِ مَوَاشِي أَبْرَامَ وَرُعَاةِ مَوَاشِي لُوطٍ. وَكَانَ ٱلْكَنْعَانِيُّونَ وَٱلْفَرِزِّيُّونَ حِينَئِذٍ سَاكِنِينَ فِي ٱلْأَرْضِ.,"Lalu, terjadilah perselisihan di antara para gembala ternak Abram dan para gembala ternak Lot. Pada masa itu, orang Kanaan dan orang Feris mendiami negeri itu.","Lalu, terjadilah perselisihan antara para gembala ternak Abram dengan para gembala ternak Lut. (Pada waktu itu orang Kanaan dan orang Feris tinggal di negeri itu.)",
Kejadian,13,8,Kejadian 13:8,فَقَالَ أَبْرَامُ لِلُوطٍ: «لَا تَكُنْ مُخَاصَمَةٌ بَيْنِي وَبَيْنَكَ، وَبَيْنَ رُعَاتِي وَرُعَاتِكَ، لِأَنَّنَا نَحْنُ أَخَوَانِ.,"Abram berkata kepada Lot, “Aku mohon, jangan sampai terjadi perselisihan antara kamu dan aku, atau antara gembala-gembalaku dan gembala-gembalamu sebab kita ini bersaudara.","Kata Abram kepada Lut, “Kumohon janganlah terjadi perselisihan antara aku dan engkau, juga antara gembala-gembalaku dan gembala-gembalamu karena kita ini bersaudara.",
Kejadian,13,9,Kejadian 13:9,أَلَيْسَتْ كُلُّ ٱلْأَرْضِ أَمَامَكَ؟ ٱعْتَزِلْ عَنِّي. إِنْ ذَهَبْتَ شِمَالًا فَأَنَا يَمِينًا، وَإِنْ يَمِينًا فَأَنَا شِمَالًا».,"Bukankah seluruh tanah ini ada di hadapanmu? Pisahkanlah dirimu dariku. Jika kamu ke sebelah kiri, aku akan pergi ke kanan. Jika kamu pergi ke sebelah kanan, aku akan pergi ke kiri.”","Bukankah seluruh negeri ini ada di hadapanmu? Pisahkanlah dirimu dariku. Jika engkau ke sebelah kiri, maka aku pergi ke sebelah kanan. Jika engkau ke sebelah kanan, maka aku pergi ke sebelah kiri.”",
Kejadian,13,10,Kejadian 13:10,فَرَفَعَ لُوطٌ عَيْنَيْهِ وَرَأَى كُلَّ دَائِرَةِ ٱلْأُرْدُنِّ أَنَّ جَمِيعَهَا سَقْيٌ، قَبْلَمَا أَخْرَبَ ٱلرَّبُّ سَدُومَ وَعَمُورَةَ، كَجَنَّةِ ٱلرَّبِّ، كَأَرْضِ مِصْرَ. حِينَمَا تَجِيءُ إِلَى صُوغَرَ.,"Lalu, Lot mengarahkan matanya dan melihat seluruh Lembah Yordan, yang terairi dengan baik di mana-mana seperti taman TUHAN, seperti tanah Mesir ke arah Zoar. Keadaan itu adalah sebelum TUHAN membinasakan Sodom dan Gomora.","Lut pun melayangkan pandangannya. Ia melihat bahwa seluruh Lembah Yordan terairi dengan baik, seperti taman ALLAH, seperti Tanah Mesir ke arah Zoar. (Itu adalah keadaan sebelum ALLAH memusnahkan Sodom dan Gomora.)",
Kejadian,13,11,Kejadian 13:11,فَٱخْتَارَ لُوطٌ لِنَفْسِهِ كُلَّ دَائِرَةِ ٱلْأُرْدُنِّ، وَٱرْتَحَلَ لُوطٌ شَرْقًا. فَٱعْتَزَلَ ٱلْوَاحِدُ عَنِ ٱلْآخَرِ.,"Jadi, Lot memilih bagi dirinya sendiri seluruh Lembah Yordan dan Lot menempuh perjalanan ke timur. Demikianlah keduanya berpisah satu sama lain.","Sebab itu, Lut memilih bagi dirinya seluruh Lembah Yordan, lalu Lut berangkat ke sebelah timur. Demikianlah mereka berpisah satu sama lain.",
