Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Lukas,5,38,Lukas 5:38,بَلْ يَجْعَلُونَ خَمْرًا جَدِيدَةً فِي زِقَاقٍ جَدِيدَةٍ، فَتُحْفَظُ جَمِيعًا.,Anggur yang baru harus disimpan di dalam kantong kulit yang baru.,"Jadi, air anggur yang baru harus ditaruh dalam kirbat-kirbat kulit yang baru pula.",
Lukas,5,39,Lukas 5:39,وَلَيْسَ أَحَدٌ إِذَا شَرِبَ ٱلْعَتِيقَ يُرِيدُ لِلْوَقْتِ ٱلْجَدِيدَ، لِأَنَّهُ يَقُولُ: ٱلْعَتِيقُ أَطْيَبُ».,"Tidak seorang pun yang setelah minum anggur lama, mau meminum anggur baru sebab mereka berkata, ‘Anggur yang lama itu lebih enak.’”","Tidak seorang pun menyukai anggur yang baru setelah ia meminum anggur yang lama karena katanya, ‘Anggur yang lama itu lebih enak.’”",
Lukas,6,1,Lukas 6:1,وَفِي ٱلسَّبْتِ ٱلثَّانِي بَعْدَ ٱلْأَوَّلِ ٱجْتَازَ بَيْنَ ٱلزُّرُوعِ. وَكَانَ تَلَامِيذُهُ يَقْطِفُونَ ٱلسَّنَابِلَ وَيَأْكُلُونَ وَهُمْ يَفْرُكُونَهَا بِأَيْدِيهِمْ.,"Suatu ketika, pada hari Sabat, Yesus berjalan melalui sebuah ladang gandum. Pada waktu itu, murid-murid-Nya memetik beberapa biji gandum, menggosok-gosoknya dengan tangan mereka, lalu memakannya.","Suatu kali pada hari Sabat, Isa dan para pengikut-Nya melewati ladang-ladang gandum. Para pengikut-Nya memetik bulir-bulir gandum, menggosoknya dengan tangan, lalu memakannya.",
Lukas,6,2,Lukas 6:2,فَقَالَ لَهُمْ قَوْمٌ مِنَ ٱلْفَرِّيسِيِّينَ: «لِمَاذَا تَفْعَلُونَ مَا لَا يَحِلُّ فِعْلُهُ فِي ٱلسُّبُوتِ؟».,"Beberapa orang Farisi bertanya, “Mengapa kamu melakukan hal yang tidak boleh dilakukan pada hari Sabat?”","Kemudian, orang-orang dari mazhab Farisi berkata, “Mengapa kamu berbuat sesuatu yang haram dilakukan pada hari Sabat?”",
Lukas,6,3,Lukas 6:3,فَأَجَابَ يَسُوعُ وَقَالَ لَهُمْ: «أَمَا قَرَأْتُمْ وَلَا هَذَا ٱلَّذِي فَعَلَهُ دَاوُدُ، حِينَ جَاعَ هُوَ وَٱلَّذِينَ كَانُوا مَعَهُ؟,"Yesus menjawab mereka dengan berkata, “Tidakkah kamu pernah membaca apa yang dilakukan Daud ketika ia dan orang-orang yang bersamanya merasa lapar,","Sabda Isa kepada mereka, “Belum pernahkah kamu baca apa yang dilakukan Daud ketika ia dan orang-orang yang menyertainya kelaparan?",
Lukas,6,4,Lukas 6:4,كَيْفَ دَخَلَ بَيْتَ ٱللهِ وَأَخَذَ خُبْزَ ٱلتَّقْدِمَةِ وَأَكَلَ، وَأَعْطَى ٱلَّذِينَ مَعَهُ أَيْضًا، ٱلَّذِي لَا يَحِلُّ أَكْلُهُ إِلَّا لِلْكَهَنَةِ فَقَطْ».,"tentang bagaimana ia masuk ke dalam Rumah Allah, mengambil roti persembahan , memakan roti itu, serta memberikannya kepada orang-orang yang bersamanya, yang tidak boleh memakannya, kecuali para imam saja?”","Ia masuk ke dalam Kemah Suci Allah dan mengambil roti sajian. Dimakannya roti itu dan diberikannya juga kepada orang-orang yang menyertainya, padahal roti itu haram bagi setiap orang, kecuali bagi imam-imam.”",
Lukas,6,5,Lukas 6:5,وَقَالَ لَهُمْ: «إِنَّ ٱبْنَ ٱلْإِنْسَانِ هُوَ رَبُّ ٱلسَّبْتِ أَيْضًا».,"Lalu, Yesus berkata kepada orang-orang Farisi itu, “Anak Manusia adalah Tuhan atas hari Sabat.”","Isa bersabda lagi kepada mereka, “Anak Manusia adalah Tuan atas hari Sabat.”",
Lukas,6,6,Lukas 6:6,وَفِي سَبْتٍ آخَرَ دَخَلَ ٱلْمَجْمَعَ وَصَارَ يُعَلِّمُ. وَكَانَ هُنَاكَ رَجُلٌ يَدُهُ ٱلْيُمْنَى يَابِسَةٌ،,"Pada hari Sabat yang berikutnya, Yesus pergi ke sinagoge dan mengajar. Di tempat itu ada seorang yang tangan kanannya lumpuh.","Pada hari Sabat yang lain, Isa masuk ke sebuah rumah ibadah, lalu mengajar. Di situ ada seorang laki-laki yang tangan kanannya lumpuh.",
Lukas,6,7,Lukas 6:7,وَكَانَ ٱلْكَتَبَةُ وَٱلْفَرِّيسِيُّونَ يُرَاقِبُونَهُ هَلْ يَشْفِي فِي ٱلسَّبْتِ، لِكَيْ يَجِدُوا عَلَيْهِ شِكَايَةً.,"Ahli-ahli Taurat dan orang-orang Farisi mengamati Yesus untuk melihat apakah Dia akan menyembuhkan pada hari Sabat, supaya mereka mempunyai alasan untuk menuduh Dia.",Para ahli Kitab Suci Taurat dan orang-orang dari mazhab Farisi terus saja mengintai Isa kalau-kalau Ia akan menyembuhkan orang pada hari Sabat supaya mereka dapat menemukan alasan untuk mempersalahkan-Nya.,
Lukas,6,8,Lukas 6:8,أَمَّا هُوَ فَعَلِمَ أَفْكَارَهُمْ، وَقَالَ لِلرَّجُلِ ٱلَّذِي يَدُهُ يَابِسَةٌ: «قُمْ وَقِفْ فِي ٱلْوَسْطِ». فَقَامَ وَوَقَفَ.,"Akan tetapi, Yesus tahu apa yang mereka pikirkan. Ia berkata kepada orang yang tangannya lumpuh itu, “Bangun dan berdirilah di tengah.” Lalu, orang itu bangkit dan berdiri di sana.","Tetapi, Isa tahu apa yang ada dalam pikiran mereka. Karena itu, bersabdalah Isa kepada orang yang lumpuh tangannya, “Bangunlah dan berdirilah di tengah, di sini.” Maka, orang itu pun bangun dan berdiri.",
Lukas,6,9,Lukas 6:9,ثُمَّ قَالَ لَهُمْ يَسُوعُ: «أَسْأَلُكُمْ شَيْئًا: هَلْ يَحِلُّ فِي ٱلسَّبْتِ فِعْلُ ٱلْخَيْرِ أَوْ فِعْلُ ٱلشَّرِّ؟ تَخْلِيصُ نَفْسٍ أَوْ إِهْلَاكُهَا؟».,"Yesus berkata kepada mereka, “Aku bertanya kepada kalian, manakah yang diperbolehkan untuk dilakukan pada hari Sabat: berbuat baik atau berbuat jahat? Menyelamatkan nyawa atau membinasakannya?”","Lalu, sabda Isa kepada semua orang yang ada di situ, “Aku bertanya kepadamu, mana yang diperbolehkan pada hari Sabat, berbuat baik atau berbuat jahat? Menyelamatkan nyawa orang atau membunuhnya?”",
Lukas,6,10,Lukas 6:10,ثُمَّ نَظَرَ حَوْلَهُ إِلَى جَمِيعِهِمْ وَقَالَ لِلرَّجُلِ: «مُدَّ يَدَكَ». فَفَعَلَ هَكَذَا. فَعَادَتْ يَدُهُ صَحِيحَةً كَٱلْأُخْرَى.,"Setelah memandang sekeliling, kepada mereka semua, Yesus berkata kepada orang yang tangannya lumpuh itu, “Ulurkanlah tanganmu.” Kemudian, orang itu mengulurkan tangannya dan tangannya menjadi sembuh.","Isa memandang mereka yang ada di sekeliling-Nya, lalu bersabda kepada orang itu, “Ulurkan tanganmu.” Orang itu mengulurkan tangannya dan sembuhlah tangannya.",
Lukas,6,11,Lukas 6:11,فَٱمْتَلَأُوا حُمْقًا وَصَارُوا يَتَكَالَمُونَ فِيمَا بَيْنَهُمْ مَاذَا يَفْعَلُونَ بِيَسُوعَ.,"Akan tetapi, orang-orang Farisi dan ahli-ahli Taurat menjadi sangat marah dan berunding tentang apa yang akan mereka lakukan terhadap Yesus.",Orang-orang di tempat itu marah sekali. Mereka berunding apa yang harus mereka lakukan terhadap Isa.,
Lukas,6,12,Lukas 6:12,وَفِي تِلْكَ ٱلْأَيَّامِ خَرَجَ إِلَى ٱلْجَبَلِ لِيُصَلِّيَ. وَقَضَى ٱللَّيْلَ كُلَّهُ فِي ٱلصَّلَاةِ لِلهِ.,"Pada hari-hari itu, Yesus naik ke bukit untuk berdoa, dan di sana Dia berdoa kepada Allah sepanjang malam.",Pada hari-hari itu Isa pergi ke sebuah bukit hendak memanjatkan doa. Semalam-malaman Ia berdoa di situ kepada Allah.,
Lukas,6,13,Lukas 6:13,وَلَمَّا كَانَ ٱلنَّهَارُ دَعَا تَلَامِيذَهُ، وَٱخْتَارَ مِنْهُمُ ٱثْنَيْ عَشَرَ، ٱلَّذِينَ سَمَّاهُمْ أَيْضًا «رُسُلًا»:,"Keesokan paginya, Dia memanggil murid-murid-Nya dan memilih dua belas orang dari antara mereka, yaitu orang-orang yang disebut-Nya rasul:",Keesokan paginya Ia memanggil para pengikut-Nya dan memilih dari antara mereka dua belas orang yang kemudian disebut-Nya rasul.,
Lukas,6,14,Lukas 6:14,سِمْعَانَ ٱلَّذِي سَمَّاهُ أَيْضًا بُطْرُسَ وَأَنْدَرَاوُسَ أَخَاهُ. يَعْقُوبَ وَيُوحَنَّا. فِيلُبُّسَ وَبَرْثُولَمَاوُسَ.,"Simon yang juga dinamainya “Petrus”, Andreas saudara Petrus, Yakobus, Yohanes, Filipus, Bartolomeus,","Mereka adalah Simon, yang digelari Petrus, Andreas saudaranya, Yakub, Yahya, Filipus, Bartolomeus,",
Lukas,6,15,Lukas 6:15,مَتَّى وَتُومَا. يَعْقُوبَ بْنَ حَلْفَى وَسِمْعَانَ ٱلَّذِي يُدْعَى ٱلْغَيُورَ.,"Matius, Tomas, Yakobus anak Alfeus, Simon yang disebut orang Zelot,","Matius, Tomas, Yakub anak Alpius, Simon yang juga disebut orang Zelot,",
Lukas,6,16,Lukas 6:16,يَهُوذَا أَخَا يَعْقُوبَ، وَيَهُوذَا ٱلْإِسْخَرْيُوطِيَّ ٱلَّذِي صَارَ مُسَلِّمًا أَيْضًا.,"Yudas anak Yakobus, dan Yudas Iskariot yang menjadi pengkhianat.","Yuda saudara Yakub, dan Yudas Iskariot yang kemudian menjadi pengkhianat.",
Lukas,6,17,Lukas 6:17,وَنَزَلَ مَعَهُمْ وَوَقَفَ فِي مَوْضِعٍ سَهْلٍ، هُوَ وَجَمْعٌ مِنْ تَلَامِيذِهِ، وَجُمْهُورٌ كَثِيرٌ مِنَ ٱلشَّعْبِ، مِنْ جَمِيعِ ٱلْيَهُودِيَّةِ وَأُورُشَلِيمَ وَسَاحِلِ صُورَ وَصَيْدَاءَ، ٱلَّذِينَ جَاءُوا لِيَسْمَعُوهُ وَيُشْفَوْا مِنْ أَمْرَاضِهِمْ،,"Setelah Yesus dan para rasul turun, Dia berdiri di suatu tempat yang datar. Lalu, datanglah kepada-Nya serombongan besar para murid-Nya dan orang banyak yang datang dari seluruh wilayah Yudea, Yerusalem, serta dari daerah pantai kota Tirus dan Sidon.","Kemudian, Isa turun bersama-sama dengan mereka dan berhenti di sebuah tempat yang rata. Di situ ada sejumlah besar pengikut-Nya dan juga banyak orang lain yang datang dari seluruh Yudea, Yerusalem, serta daerah pesisir Tirus dan Sidon.",
Lukas,6,18,Lukas 6:18,وَٱلْمُعَذَّبُونَ مِنْ أَرْوَاحٍ نَجِسَةٍ. وَكَانُوا يَبْرَأُونَ.,"Mereka semua datang untuk mendengar Yesus dan untuk mendapat kesembuhan dari segala penyakit mereka. Dan, orang-orang yang dirasuki roh-roh jahat juga disembuhkan.",Mereka datang untuk mendengarkan Dia dan untuk minta disembuhkan dari penyakit mereka. Orang-orang yang diganggu oleh setan-setan juga datang dan disembuhkan.,
Lukas,6,19,Lukas 6:19,وَكُلُّ ٱلْجَمْعِ طَلَبُوا أَنْ يَلْمِسُوهُ، لِأَنَّ قُوَّةً كَانَتْ تَخْرُجُ مِنْهُ وَتَشْفِي ٱلْجَمِيعَ.,Semua orang berusaha untuk menyentuh Yesus sebab ada kuasa yang keluar dari Dia dan menyembuhkan mereka semua.,Semua orang berusaha menyentuh-Nya sebab dari diri-Nya keluar kuasa yang menyembuhkan mereka semua.,
Lukas,6,20,Lukas 6:20,وَرَفَعَ عَيْنَيْهِ إِلَى تَلَامِيذِهِ وَقَالَ: «طُوبَاكُمْ أَيُّهَا ٱلْمَسَاكِينُ، لِأَنَّ لَكُمْ مَلَكُوتَ ٱللهِ.,"Yesus memandang kepada murid-murid-Nya itu dan berkata, “Diberkatilah kamu yang miskin sebab milikmulah Kerajaan Allah.","Isa memandang para pengikut-Nya dan bersabda, “Berbahagialah, hai kamu yang miskin, karena kamu memiliki Kerajaan Allah.",
Lukas,6,21,Lukas 6:21,طُوبَاكُمْ أَيُّهَا ٱلْجِيَاعُ ٱلْآنَ، لِأَنَّكُمْ تُشْبَعُونَ. طُوبَاكُمْ أَيُّهَا ٱلْبَاكُونَ ٱلْآنَ، لِأَنَّكُمْ سَتَضْحَكُونَ.,Diberkatilah kamu yang sekarang ini lapar sebab kamu akan dikenyangkan. Diberkatilah kamu yang sekarang ini menangis sebab kamu akan tertawa.,"Berbahagialah, hai kamu yang sekarang ini lapar, karena kamu akan dikenyangkan. Berbahagialah, hai kamu yang sekarang ini menangis, karena kamu akan tertawa.",
Lukas,6,22,Lukas 6:22,طُوبَاكُمْ إِذَا أَبْغَضَكُمُ ٱلنَّاسُ، وَإِذَا أَفْرَزُوكُمْ وَعَيَّرُوكُمْ، وَأَخْرَجُوا ٱسْمَكُمْ كَشِرِّيرٍ مِنْ أَجْلِ ٱبْنِ ٱلْإِنْسَانِ.,"Diberkatilah kamu saat orang membencimu, mengucilkanmu, menghinamu, serta mencemarkan nama baikmu karena Anak Manusia.","Berbahagialah kamu jika karena Anak Manusia, orang membenci kamu, mengucilkan kamu, mencemooh kamu, dan berkata bahwa kamu jahat.",
Lukas,6,23,Lukas 6:23,اِفْرَحُوا فِي ذَلِكَ ٱلْيَوْمِ وَتَهَلَّلُوا، فَهُوَذَا أَجْرُكُمْ عَظِيمٌ فِي ٱلسَّمَاءِ. لِأَنَّ آبَاءَهُمْ هَكَذَا كَانُوا يَفْعَلُونَ بِٱلْأَنْبِيَاءِ.,"Bersukacitalah pada hari kamu mengalaminya, dan melompatlah kegirangan karena upahmu besar di surga; sebab seperti itulah nenek moyang mereka memperlakukan para nabi.",Bersukaria dan bergembiralah pada waktu itu sebab pahalamu besar di surga. Demikian jugalah nenek moyang mereka memperlakukan para nabi.,
Lukas,6,24,Lukas 6:24,وَلَكِنْ وَيْلٌ لَكُمْ أَيُّهَا ٱلْأَغْنِيَاءُ، لِأَنَّكُمْ قَدْ نِلْتُمْ عَزَاءَكُمْ.,"Akan tetapi, celakalah hai kamu yang kaya sebab kamu telah mendapatkan kenyamanan hidup.","Tetapi, celakalah, hai kamu yang kaya, karena kamu sudah mendapat penghiburan.",
Lukas,6,25,Lukas 6:25,وَيْلٌ لَكُمْ أَيُّهَا ٱلشَّبَاعَى، لِأَنَّكُمْ سَتَجُوعُونَ. وَيْلٌ لَكُمْ أَيُّهَا ٱلضَّاحِكُونَ ٱلْآنَ، لِأَنَّكُمْ سَتَحْزَنُونَ وَتَبْكُونَ.,Celakalah kamu yang sekarang ini kenyang sebab kamu akan kelaparan. Celakalah kamu yang sekarang ini tertawa sebab kamu akan meratap dan menangis.,"Celakalah, hai kamu yang sekarang ini kenyang, karena kamu akan lapar. Celakalah, hai kamu yang sekarang ini tertawa, karena kamu akan berduka dan menangis.",
Lukas,6,26,Lukas 6:26,وَيْلٌ لَكُمْ إِذَا قَالَ فِيكُمْ جَمِيعُ ٱلنَّاسِ حَسَنًا. لِأَنَّهُ هَكَذَا كَانَ آبَاؤُهُمْ يَفْعَلُونَ بِٱلْأَنْبِيَاءِ ٱلْكَذَبَةِ.,Celakalah kamu jika semua orang mengatakan hal-hal yang baik tentang dirimu sebab seperti itulah nenek moyang mereka ketika berbicara tentang nabi-nabi palsu.”,Celakalah kamu apabila semua orang memuji kamu karena demikian jugalah nenek moyang mereka memperlakukan nabi-nabi palsu.”,
Lukas,6,27,Lukas 6:27,«لَكِنِّي أَقُولُ لَكُمْ أَيُّهَا ٱلسَّامِعُونَ: أَحِبُّوا أَعْدَاءَكُمْ، أَحْسِنُوا إِلَى مُبْغِضِيكُمْ،,"“Akan tetapi, Aku berkata kepada kamu yang mendengarkan Aku. Kasihilah musuhmu dan berbuat baiklah kepada orang yang membencimu.","“Tetapi, kepada kamu yang mendengarkan kata-kata-Ku, Aku berkata: Kasihilah orang yang menyeterui kamu dan berbuatlah baik kepada orang yang membenci kamu.",
Lukas,6,28,Lukas 6:28,بَارِكُوا لَاعِنِيكُمْ، وَصَلُّوا لِأَجْلِ ٱلَّذِينَ يُسِيئُونَ إِلَيْكُمْ.,Berkatilah orang yang mengutuki kamu dan berdoalah bagi mereka yang menganiaya kamu.,Mintalah berkah dari Allah untuk orang yang mengutuk kamu dan berdoalah bagi orang yang menganiaya kamu.,
Lukas,6,29,Lukas 6:29,مَنْ ضَرَبَكَ عَلَى خَدِّكَ فَٱعْرِضْ لَهُ ٱلْآخَرَ أَيْضًا، وَمَنْ أَخَذَ رِدَاءَكَ فَلَا تَمْنَعْهُ ثَوْبَكَ أَيْضًا.,"Bagi orang yang menampar pipimu, tawarkan juga pipimu yang lain. Dan, kepada siapa pun yang merampas jubahmu, jangan melarangnya untuk merampas bajumu juga.","Kalau orang menampar pipimu yang satu, berikanlah juga pipimu yang sebelah lagi. Kalau orang mengambil bajumu, biarkanlah dia mengambil juga jubahmu.",
Lukas,6,30,Lukas 6:30,وَكُلُّ مَنْ سَأَلَكَ فَأَعْطِهِ، وَمَنْ أَخَذَ ٱلَّذِي لَكَ فَلَا تُطَالِبْهُ.,"Berilah kepada setiap orang yang meminta kepadamu, dan jika seseorang mengambil milikmu, janganlah memintanya kembali.",Berilah kepada semua orang yang meminta kepadamu dan jangan meminta kembali barang-barang kepunyaanmu yang diambil orang.,
Lukas,6,31,Lukas 6:31,وَكَمَا تُرِيدُونَ أَنْ يَفْعَلَ ٱلنَّاسُ بِكُمُ ٱفْعَلُوا أَنْتُمْ أَيْضًا بِهِمْ هَكَذَا.,Perlakukanlah orang lain sebagaimana kamu ingin diperlakukan oleh mereka.,Perbuatlah terhadap orang lain apa yang kamu kehendaki mereka perbuat terhadapmu.,
Lukas,6,32,Lukas 6:32,وَإِنْ أَحْبَبْتُمُ ٱلَّذِينَ يُحِبُّونَكُمْ، فَأَيُّ فَضْلٍ لَكُمْ؟ فَإِنَّ ٱلْخُطَاةَ أَيْضًا يُحِبُّونَ ٱلَّذِينَ يُحِبُّونَهُمْ.,"Jika kamu hanya mengasihi orang yang mengasihi kamu, apakah pujian yang diberikan kepadamu? Sebab, orang berdosa pun mengasihi orang-orang yang mengasihi mereka.","Jika kamu hanya mengasihi orang yang mengasihi kamu, apa kelebihanmu? Orang-orang berdosa pun mengasihi orang-orang yang mengasihi mereka.",
Lukas,6,33,Lukas 6:33,وَإِذَا أَحْسَنْتُمْ إِلَى ٱلَّذِينَ يُحْسِنُونَ إِلَيْكُمْ، فَأَيُّ فَضْلٍ لَكُمْ؟ فَإِنَّ ٱلْخُطَاةَ أَيْضًا يَفْعَلُونَ هَكَذَا.,"Jika kamu hanya berbuat baik kepada orang yang berbuat baik kepadamu, pantaskah kamu mendapat pujian? Sebab, orang berdosa pun melakukan hal yang sama.","Jika kamu berbuat baik hanya kepada orang yang berbuat baik kepadamu, apa kelebihanmu? Orang-orang berdosa pun melakukan hal yang sama.",
Lukas,6,34,Lukas 6:34,وَإِنْ أَقْرَضْتُمُ ٱلَّذِينَ تَرْجُونَ أَنْ تَسْتَرِدُّوا مِنْهُمْ، فَأَيُّ فَضْلٍ لَكُمْ؟ فَإِنَّ ٱلْخُطَاةَ أَيْضًا يُقْرِضُونَ ٱلْخُطَاةَ لِكَيْ يَسْتَرِدُّوا مِنْهُمُ ٱلْمِثْلَ.,"Jika kamu meminjamkan barang kepada orang lain dengan mengharapkan imbalan, apakah pujian yang diberikan kepadamu? Sebab, orang berdosa pun meminjamkan kepada orang berdosa lainnya supaya mereka dapat menerimanya kembali dengan jumlah yang sama.","Jika kamu memberi pinjaman kepada orang dan kamu berharap mendapatkannya kembali, apa kelebihanmu? Orang-orang berdosa pun memberikan pinjaman kepada orang-orang berdosa, dan berharap mendapatkan kembali sebanyak yang mereka pinjamkan.",
Lukas,6,35,Lukas 6:35,بَلْ أَحِبُّوا أَعْدَاءَكُمْ، وَأَحْسِنُوا وَأَقْرِضُوا وَأَنْتُمْ لَا تَرْجُونَ شَيْئًا، فَيَكُونَ أَجْرُكُمْ عَظِيمًا وَتَكُونُوا بَنِي ٱلْعَلِيِّ، فَإِنَّهُ مُنْعِمٌ عَلَى غَيْرِ ٱلشَّاكِرِينَ وَٱلْأَشْرَارِ.,"Akan tetapi, kasihilah musuhmu dan berbuatlah yang baik, berilah pinjaman kepada orang lain tanpa mengharapkan imbalan. Dengan begitu, kamu akan mendapat upah yang besar dan kamu akan menjadi anak-anak Yang Mahatinggi, sebab Allah itu baik terhadap orang-orang yang tidak tahu berterima kasih dan yang jahat.","Tetapi sebaliknya, kasihilah orang-orang yang menyeterui kamu. Berbuat baiklah kepada mereka dan pinjamkanlah tanpa mengharapkan balasan maka pahalamu akan besar dan kamu akan menjadi anak-anak Tuhan Yang Mahatinggi. Karena Ia murah hati terhadap orang yang tidak tahu berterima kasih, juga terhadap orang yang jahat.",
Lukas,6,36,Lukas 6:36,فَكُونُوا رُحَمَاءَ كَمَا أَنَّ أَبَاكُمْ أَيْضًا رَحِيمٌ.,"Karena itu, hendaklah kamu berbelas kasihan, sama seperti Bapamu yang juga penuh dengan belas kasihan.”","Jadi, hendaklah kamu pun berbelaskasihan, seperti Bapamu juga berbelaskasihan.”",
Lukas,6,37,Lukas 6:37,«وَلَا تَدِينُوا فَلَا تُدَانُوا. لَا تَقْضُوا عَلَى أَحَدٍ فَلَا يُقْضَى عَلَيْكُمْ. اِغْفِرُوا يُغْفَرْ لَكُمْ.,“Jangan menghakimi supaya kamu tidak dihakimi. Jangan menghukum supaya kamu tidak dihukum. Ampunilah dan kamu akan diampuni.,“Jangan menghakimi maka kamu pun tidak akan dihakimi. Jangan menghukum orang maka kamu pun tidak akan dihukum. Ampunilah maka kamu pun akan diampuni.,
Lukas,6,38,Lukas 6:38,أَعْطُوا تُعْطَوْا، كَيْلًا جَيِّدًا مُلَبَّدًا مَهْزُوزًا فَائِضًا يُعْطُونَ فِي أَحْضَانِكُمْ. لِأَنَّهُ بِنَفْسِ ٱلْكَيْلِ ٱلَّذِي بِهِ تَكِيلُونَ يُكَالُ لَكُمْ».,"Berilah dan akan diberikan kepadamu: suatu takaran yang baik, yang dipadatkan, yang diguncangkan dan berlimpah, dan yang akan dituangkan ke pangkuanmu. Karena dengan ukuran yang sama yang kamu gunakan untuk mengukur, hal itu akan diukurkan kembali kepadamu.”","Berilah maka kamu pun akan diberi. Kamu akan menerima takaran yang baik, yang digoncang-goncangkan sampai padat betul, bahkan melimpah keluar sampai jatuh ke dalam kain gendonganmu. Demikianlah yang akan kamu terima. Sebab takaran yang kamu pakai untuk orang lain, itulah yang akan dipakaikan bagimu.”",
Lukas,6,39,Lukas 6:39,وَضَرَبَ لَهُمْ مَثَلًا: «هَلْ يَقْدِرُ أَعْمَى أَنْ يَقُودَ أَعْمَى؟ أَمَا يَسْقُطُ ٱلِٱثْنَانِ فِي حُفْرَةٍ؟,"Yesus menceritakan kepada mereka perumpamaan ini, “Dapatkah orang buta menuntun orang buta? Tidakkah mereka berdua akan jatuh ke dalam lubang?","Kemudian, Isa menyampaikan lagi sebuah ibarat yang lain kepada mereka, sabda-Nya, “Dapatkah orang buta menuntun orang buta? Bukankah keduanya akan jatuh ke dalam lubang?",
Lukas,6,40,Lukas 6:40,لَيْسَ ٱلتِّلْمِيذُ أَفْضَلَ مِنْ مُعَلِّمِهِ، بَلْ كُلُّ مَنْ صَارَ كَامِلًا يَكُونُ مِثْلَ مُعَلِّمِهِ.,"Seorang murid tidak lebih daripada gurunya. Akan tetapi, setiap orang yang sudah terlatih akan menjadi seperti guru mereka.","Seorang murid tidak akan lebih daripada gurunya, tetapi orang yang sudah menyelesaikan pelajarannya akan menjadi sama dengan gurunya.",
Lukas,6,41,Lukas 6:41,لِمَاذَا تَنْظُرُ ٱلْقَذَى ٱلَّذِي فِي عَيْنِ أَخِيكَ، وَأَمَّا ٱلْخَشَبَةُ ٱلَّتِي فِي عَيْنِكَ فَلَا تَفْطَنُ لَهَا؟,"Mengapa kamu melihat serbuk kayu di mata saudaramu, tetapi kamu tidak mengetahui balok kayu di matamu sendiri?","Mengapa engkau melihat serbuk kayu dalam mata saudaramu, padahal balok kayu dalam matamu sendiri tidak kausadari?",
Lukas,6,42,Lukas 6:42,أَوْ كَيْفَ تَقْدِرُ أَنْ تَقُولَ لِأَخِيكَ: يَا أَخِي، دَعْنِي أُخْرِجِ ٱلْقَذَى ٱلَّذِي فِي عَيْنِكَ، وَأَنْتَ لَا تَنْظُرُ ٱلْخَشَبَةَ ٱلَّتِي فِي عَيْنِكَ؟ يَا مُرَائِي! أَخْرِجْ أَوَّلًا ٱلْخَشَبَةَ مِنْ عَيْنِكَ، وَحِينَئِذٍ تُبْصِرُ جَيِّدًا أَنْ تُخْرِجَ ٱلْقَذَى ٱلَّذِي فِي عَيْنِ أَخِيكَ.,"Bagaimana kamu dapat mengatakan kepada saudaramu, ‘Saudara, biar kukeluarkan serbuk kayu itu dari matamu’, sedangkan kamu sendiri tidak melihat balok kayu di matamu? Hai orang munafik! Keluarkan dahulu balok kayu itu dari matamu sendiri. Sesudah itu, kamu dapat melihat dengan jelas untuk mengeluarkan serbuk kayu dari mata saudaramu.”","Mana mungkin engkau dapat berkata kepada saudaramu itu, ‘Mari, Saudara, aku keluarkan serbuk kayu dari matamu,’ padahal balok kayu yang ada dalam matamu sendiri tidak kaulihat? Hai orang munafik, keluarkanlah dahulu balok kayu itu dari matamu, kemudian barulah engkau dapat melihat dengan jelas untuk mengeluarkan serbuk kayu dari mata saudaramu itu.”",
Lukas,6,43,Lukas 6:43,«لِأَنَّهُ مَا مِنْ شَجَرَةٍ جَيِّدَةٍ تُثْمِرُ ثَمَرًا رَدِيًّا، وَلَا شَجَرَةٍ رَدِيَّةٍ تُثْمِرُ ثَمَرًا جَيِّدًا.,"“Pohon yang baik tidak akan menghasilkan buah yang buruk, dan pohon yang buruk tidak akan menghasilkan buah yang baik.","“Pohon yang baik tidak mungkin menghasilkan buah yang tidak baik. Sebaliknya, pohon yang tidak baik tidak mungkin menghasilkan buah yang baik.",
Lukas,6,44,Lukas 6:44,لِأَنَّ كُلَّ شَجَرَةٍ تُعْرَفُ مِنْ ثَمَرِهَا. فَإِنَّهُمْ لَا يَجْتَنُونَ مِنَ ٱلشَّوْكِ تِينًا، وَلَا يَقْطِفُونَ مِنَ ٱلْعُلَّيْقِ عِنَبًا.,"Setiap pohon dikenal dari jenis buah yang dihasilkan. Orang tidak mengumpulkan buah ara dari semak berduri, atau memetik anggur dari semak belukar.",Setiap pohon dikenal dari buahnya. Orang tidak memetik buah ara dari semak duri atau memetik buah anggur dari tumbuhan berduri lainnya.,
